Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2023,9,6,9,10,35,1257,204,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,11,12,33,368,1879,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,16,17,32,1056,2536,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,17,18,31,1992,167,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,9,10,30,839,2036,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,12,13,29,1167,1925,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,9,10,29,492,1774,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,11,12,29,932,1751,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,19,20,29,251,1011,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,10,11,28,362,1648,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,12,13,28,183,1413,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,18,19,27,656,1943,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,10,11,27,881,1836,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,13,14,27,513,1436,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,8,9,26,340,1596,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,7,8,25,105,1965,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,10,11,25,308,1948,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,13,14,25,1253,414,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,19,20,8,571,749,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,9,10,22,319,1299,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,10,11,9,821,1627,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,7,11,12,46,945,1813,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,22,23,8,238,449,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,15,16,22,2110,7,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,5,16,17,9,611,1492,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,9,10,43,492,1553,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,18,19,8,708,340,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,7,8,21,462,1788,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,5,19,20,9,319,82,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,13,14,41,1071,246,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,14,15,8,949,267,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,11,12,21,432,1707,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,5,19,20,9,605,67,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,7,15,16,41,792,235,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,23,0,8,278,83,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,14,15,21,2199,188,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,5,9,10,9,591,36,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,16,17,40,605,1259,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,15,16,7,418,1275,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,7,8,20,163,689,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,6,7,9,108,22,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,17,18,38,720,2389,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,6,7,7,53,661,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,17,18,19,562,1668,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,7,8,19,198,1032,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,20,21,19,60,568,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,16,17,19,1150,442,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,17,18,19,1254,8,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,22,23,18,356,110,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,15,16,17,853,2071,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,18,19,17,512,873,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,20,21,17,211,834,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,7,8,17,298,92,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,12,13,17,2622,15,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,21,22,16,72,505,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,17,18,16,979,416,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,19,20,16,1066,205,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,17,18,16,801,4,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,13,14,15,305,1274,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,21,22,15,387,129,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,11,12,14,195,1350,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,11,12,13,1140,451,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,20,21,13,955,111,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,6,7,13,219,39,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,19,20,12,583,1576,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,12,13,12,1132,434,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,9,10,12,812,389,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,12,13,12,917,9,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,15,16,10,946,437,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,6,7,10,81,409,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,6,7,10,87,291,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,8,9,10,516,290,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,9,10,10,1274,36,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,14,15,10,2392,21,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,11,12,10,804,14,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,13,14,10,2771,12,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,8,9,10,389,8,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,8,9,10,757,7,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,14,15,9,666,1941,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,7,17,18,38,869,1952,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,5,12,13,9,1720,20,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,19,20,6,440,225,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,12,13,37,889,218,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,15,16,9,662,10,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,22,23,6,204,141,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,16,17,36,662,2275,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,5,20,21,8,433,742,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,2,3,6,158,108,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,13,14,35,531,1125,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,6,7,8,88,102,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,20,21,6,353,19,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,14,15,34,841,233,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,20,21,8,241,68,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,7,8,6,221,19,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,7,13,14,33,970,1870,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,5,20,21,8,473,66,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,15,16,6,930,10,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,19,20,33,467,202,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,7,8,8,162,57,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,13,14,6,1021,5,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,12,13,33,2564,18,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,5,0,1,8,44,17,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,21,22,5,362,685,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,20,21,5,485,660,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,22,23,5,39,333,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,19,20,5,603,10,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,18,19,5,481,0,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,23,0,4,87,252,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023,9,6,6,7,4,102,42,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,22,23,4,243,34,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,7,8,4,131,8,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,5,6,3,31,237,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,23,0,3,31,222,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,7,8,3,286,189,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,5,6,3,63,118,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,0,1,3,143,109,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,21,22,3,366,43,0,22.4,14.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023,9,6,6,7,3,104,42,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023,9,6,9,10,3,472,13,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,5,6,3,79,9,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,21,22,2,306,459,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023,9,6,0,1,2,24,102,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023,9,6,1,2,2,25,93,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023,9,6,21,22,2,1014,76,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,22,23,2,691,64,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,23,0,2,346,59,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023,9,6,4,5,2,20,17,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,6,10,11,2,653,13,0,22.4,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,16,17,8,782,10,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,15,16,32,567,2078,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,5,15,16,7,540,1176,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,15,16,32,608,1244,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,21,22,7,532,87,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,12,13,32,625,998,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,22,23,6,405,58,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,17,18,32,921,252,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,23,0,6,64,23,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,12,13,31,1150,1849,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,5,19,20,6,431,8,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,16,17,31,835,244,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,0,1,5,14,122,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,7,8,9,31,369,139,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,21,22,5,470,65,0,19.9,9.9,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,7,18,19,29,646,279,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,21,22,5,260,32,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,11,12,29,718,213,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,10,11,5,585,16,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,11,12,28,528,920,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,19,20,4,466,800,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,8,9,28,747,320,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,5,18,19,4,479,733,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,21,22,28,487,114,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,21,22,4,339,579,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,8,9,27,552,2372,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,5,12,13,4,1177,418,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,15,16,27,795,1985,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,5,7,8,4,368,58,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,14,15,27,641,1957,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,5,23,0,4,317,53,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,20,21,27,484,130,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,5,22,23,4,93,44,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,8,9,26,386,1044,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,5,22,23,4,191,27,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,7,8,26,346,60,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,5,14,15,4,662,10,0,19.9,9.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,19,20,25,587,1649,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,10,11,25,552,212,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,16,17,24,879,2494,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,7,18,19,24,625,1901,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,13,14,24,719,1844,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,12,13,24,694,1739,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,8,1,2,1,74,77,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,7,2,3,2,98,30,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,7,16,17,8,2058,8,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,7,11,12,24,813,1711,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,8,1,2,1,25,77,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,7,8,9,8,540,7,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,8,14,15,8,919,6,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,8,9,10,76,307,1590,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,7,1,2,2,213,29,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,8,4,5,1,9,75,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,9,14,15,39,1498,2041,0,22.7,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,7,7,8,24,163,1095,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,7,18,19,8,1100,3,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,8,7,8,7,37,1970,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,8,7,8,60,57,1515,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,7,3,4,2,20,28,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,9,8,3,4,1,35,72,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,9,15,16,38,2791,68,0,22.7,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,9,10,24,448,198,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2023,9,7,11,12,7,446,1003,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,8,10,11,7,335,1262,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,8,12,13,59,458,1870,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023,9,7,6,7,2,0,21,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,8,3,4,1,20,71,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,9,10,11,36,1892,224,0,22.7,5.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023,9,7,17,18,23,296,906,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,7,18,19,7,12,981,0,25.0,12.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,8,6,7,7,21,963,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023,9,8,11,12,59,591,1401,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,9,7,6,7,2,81,13,0,25.0,12.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,9,8,4,5,1,35,61,0,24.7,13.5,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,9,9,18,19,35,286,859,0,22.7,5.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
