ds,y,Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2023-08-01 19:00:00,1226,2023,8,1,19,20,17,493,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-08-01 20:00:00,1082,2023,8,1,20,21,22,569,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-01 20:00:00,1545,2023,8,1,20,21,6,418,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-08-01 20:00:00,945,2023,8,1,20,21,13,433,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-08-01 20:00:00,176,2023,8,1,20,21,24,733,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-08-01 20:00:00,277,2023,8,1,20,21,0,390,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023-08-01 20:00:00,10,2023,8,1,20,21,7,272,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023-08-01 20:00:00,631,2023,8,1,20,21,24,236,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2023-08-01 20:00:00,5,2023,8,1,20,21,4,363,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023-08-01 21:00:00,7,2023,8,1,21,22,1,146,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023-08-01 21:00:00,7,2023,8,1,21,22,2,349,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023-08-01 21:00:00,718,2023,8,1,21,22,18,174,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-01 21:00:00,553,2023,8,1,21,22,18,230,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2023-08-01 21:00:00,43,2023,8,1,21,22,2,86,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023-08-01 21:00:00,787,2023,8,1,21,22,6,413,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-08-01 21:00:00,173,2023,8,1,21,22,17,536,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-08-01 21:00:00,1127,2023,8,1,21,22,22,206,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-08-01 22:00:00,570,2023,8,1,22,23,7,128,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-01 22:00:00,38,2023,8,1,22,23,0,88,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023-08-01 22:00:00,23,2023,8,1,22,23,2,427,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023-08-01 22:00:00,28,2023,8,1,22,23,7,461,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-08-01 22:00:00,954,2023,8,1,22,23,10,222,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-08-01 22:00:00,388,2023,8,1,22,23,9,91,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2023-08-01 22:00:00,587,2023,8,1,22,23,5,246,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-08-01 22:00:00,1,2023,8,1,22,23,0,100,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023-08-01 23:00:00,21,2023,8,1,23,0,2,339,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2023-08-01 23:00:00,43,2023,8,1,23,0,7,415,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-08-01 23:00:00,316,2023,8,1,23,0,4,34,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2023-08-01 23:00:00,368,2023,8,1,23,0,5,139,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-08-01 23:00:00,197,2023,8,1,23,0,3,54,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-08-01 23:00:00,308,2023,8,1,23,0,10,149,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2023-08-01 23:00:00,27,2023,8,1,23,0,0,54,0,17.8,13.1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2023-08-01 23:00:00,22,2023,8,1,23,0,1,54,0,17.8,13.1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 00:00:00,209,2023,8,2,0,1,2,16,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 00:00:00,180,2023,8,2,0,1,8,71,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 00:00:00,240,2023,8,2,0,1,3,131,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 00:00:00,10,2023,8,2,0,1,0,27,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 00:00:00,119,2023,8,2,0,1,0,35,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 00:00:00,21,2023,8,2,0,1,3,330,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 00:00:00,9,2023,8,2,0,1,2,301,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 00:00:00,21,2023,8,2,0,1,0,40,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 01:00:00,15,2023,8,2,1,2,0,7,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 01:00:00,2,2023,8,2,1,2,0,238,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 01:00:00,120,2023,8,2,1,2,1,5,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 01:00:00,91,2023,8,2,1,2,4,21,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 01:00:00,16,2023,8,2,1,2,5,160,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 01:00:00,143,2023,8,2,1,2,2,83,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 01:00:00,20,2023,8,2,1,2,1,10,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 01:00:00,83,2023,8,2,1,2,0,28,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 02:00:00,3,2023,8,2,2,3,0,80,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 02:00:00,9,2023,8,2,2,3,0,8,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 02:00:00,6,2023,8,2,2,3,0,133,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 02:00:00,147,2023,8,2,2,3,0,208,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 02:00:00,70,2023,8,2,2,3,2,2,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 02:00:00,51,2023,8,2,2,3,0,17,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 02:00:00,13,2023,8,2,2,3,0,6,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 02:00:00,98,2023,8,2,2,3,1,5,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 03:00:00,51,2023,8,2,3,4,0,5,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 03:00:00,2,2023,8,2,3,4,0,7,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 03:00:00,85,2023,8,2,3,4,0,78,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 03:00:00,5,2023,8,2,3,4,2,58,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 03:00:00,2,2023,8,2,3,4,1,21,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 03:00:00,8,2023,8,2,3,4,0,3,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 03:00:00,28,2023,8,2,3,4,0,3,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 03:00:00,57,2023,8,2,3,4,2,6,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 04:00:00,52,2023,8,2,4,5,0,8,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 04:00:00,8,2023,8,2,4,5,4,30,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 04:00:00,90,2023,8,2,4,5,3,73,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 04:00:00,1,2023,8,2,4,5,0,24,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 04:00:00,14,2023,8,2,4,5,1,5,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 04:00:00,62,2023,8,2,4,5,1,14,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 04:00:00,75,2023,8,2,4,5,1,8,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 04:00:00,6,2023,8,2,4,5,1,8,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 05:00:00,185,2023,8,2,5,6,3,46,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 05:00:00,24,2023,8,2,5,6,9,73,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 05:00:00,17,2023,8,2,5,6,3,25,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 05:00:00,0,2023,8,2,5,6,0,13,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 05:00:00,8,2023,8,2,5,6,3,19,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 05:00:00,163,2023,8,2,5,6,3,47,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 05:00:00,172,2023,8,2,5,6,4,58,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 05:00:00,170,2023,8,2,5,6,0,56,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 06:00:00,360,2023,8,2,6,7,6,66,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 06:00:00,285,2023,8,2,6,7,8,91,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 06:00:00,379,2023,8,2,6,7,4,144,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 06:00:00,32,2023,8,2,6,7,5,45,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 06:00:00,25,2023,8,2,6,7,7,135,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 06:00:00,3,2023,8,2,6,7,1,29,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 06:00:00,17,2023,8,2,6,7,6,74,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 06:00:00,393,2023,8,2,6,7,14,124,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 07:00:00,1163,2023,8,2,7,8,20,477,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 07:00:00,92,2023,8,2,7,8,8,104,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 07:00:00,1132,2023,8,2,7,8,25,387,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 07:00:00,8,2023,8,2,7,8,3,111,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 07:00:00,70,2023,8,2,7,8,8,232,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 07:00:00,655,2023,8,2,7,8,12,120,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 07:00:00,41,2023,8,2,7,8,4,198,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 07:00:00,802,2023,8,2,7,8,11,198,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 08:00:00,280,2023,8,2,8,9,2,644,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 08:00:00,43,2023,8,2,8,9,6,637,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 08:00:00,15,2023,8,2,8,9,5,267,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 08:00:00,2698,2023,8,2,8,9,38,215,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 08:00:00,982,2023,8,2,8,9,20,326,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 08:00:00,1872,2023,8,2,8,9,32,848,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 08:00:00,1624,2023,8,2,8,9,25,481,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 08:00:00,139,2023,8,2,8,9,26,541,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 09:00:00,856,2023,8,2,9,10,19,381,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 09:00:00,1987,2023,8,2,9,10,35,258,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 09:00:00,352,2023,8,2,9,10,12,837,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 09:00:00,139,2023,8,2,9,10,30,814,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 09:00:00,1542,2023,8,2,9,10,15,859,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 09:00:00,6,2023,8,2,9,10,1,330,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 09:00:00,1385,2023,8,2,9,10,13,314,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 09:00:00,50,2023,8,2,9,10,8,1132,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 10:00:00,3,2023,8,2,10,11,2,268,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 10:00:00,1344,2023,8,2,10,11,12,113,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 10:00:00,218,2023,8,2,10,11,34,1452,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 10:00:00,43,2023,8,2,10,11,20,2196,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 10:00:00,1347,2023,8,2,10,11,40,469,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 10:00:00,406,2023,8,2,10,11,1,1399,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 10:00:00,1510,2023,8,2,10,11,9,357,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 10:00:00,2135,2023,8,2,10,11,24,1264,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 11:00:00,232,2023,8,2,11,12,46,1822,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 11:00:00,477,2023,8,2,11,12,13,1074,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 11:00:00,3,2023,8,2,11,12,1,403,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 11:00:00,870,2023,8,2,11,12,11,1384,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 11:00:00,989,2023,8,2,11,12,16,742,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 11:00:00,2057,2023,8,2,11,12,40,871,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 11:00:00,27,2023,8,2,11,12,23,2658,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 11:00:00,1346,2023,8,2,11,12,5,330,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 12:00:00,1365,2023,8,2,12,13,18,387,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 12:00:00,508,2023,8,2,12,13,15,1424,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 12:00:00,804,2023,8,2,12,13,23,1715,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 12:00:00,977,2023,8,2,12,13,13,923,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 12:00:00,10,2023,8,2,12,13,0,1205,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 12:00:00,219,2023,8,2,12,13,31,2824,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 12:00:00,2123,2023,8,2,12,13,50,1201,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 12:00:00,7,2023,8,2,12,13,7,538,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 13:00:00,764,2023,8,2,13,14,14,1602,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 13:00:00,2,2023,8,2,13,14,1,581,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 13:00:00,1009,2023,8,2,13,14,32,1058,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 13:00:00,1403,2023,8,2,13,14,7,431,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 13:00:00,13,2023,8,2,13,14,6,1312,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 13:00:00,428,2023,8,2,13,14,3,1097,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 13:00:00,2018,2023,8,2,13,14,53,986,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 13:00:00,238,2023,8,2,13,14,41,2924,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 14:00:00,1939,2023,8,2,14,15,43,964,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 14:00:00,1085,2023,8,2,14,15,7,327,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 14:00:00,231,2023,8,2,14,15,35,2546,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 14:00:00,372,2023,8,2,14,15,3,903,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 14:00:00,57,2023,8,2,14,15,4,656,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 14:00:00,968,2023,8,2,14,15,27,1076,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 14:00:00,5,2023,8,2,14,15,5,656,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 14:00:00,714,2023,8,2,14,15,9,1214,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 15:00:00,32,2023,8,2,15,16,10,874,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 15:00:00,1300,2023,8,2,15,16,15,1114,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 15:00:00,1107,2023,8,2,15,16,14,288,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 15:00:00,462,2023,8,2,15,16,5,908,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 15:00:00,2316,2023,8,2,15,16,53,915,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 15:00:00,208,2023,8,2,15,16,54,2088,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 15:00:00,1054,2023,8,2,15,16,29,1047,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 16:00:00,4,2023,8,2,16,17,5,556,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2023-08-02 16:00:00,88,2023,8,2,16,17,16,637,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-08-02 16:00:00,1335,2023,8,2,16,17,12,430,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-08-02 16:00:00,150,2023,8,2,16,17,13,1673,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2023-08-02 16:00:00,2507,2023,8,2,16,17,74,672,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2023-08-02 16:00:00,2106,2023,8,2,16,17,24,967,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 16:00:00,340,2023,8,2,16,17,4,977,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-08-02 16:00:00,1036,2023,8,2,16,17,30,805,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-08-02 17:00:00,2349,2023,8,2,17,18,32,1101,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-08-02 17:00:00,1141,2023,8,2,17,18,36,783,0,19.8,13.5,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
