ds,y,Year,Month,Day,Starting time,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2024-07-16 07:00:00,20,2024,7,16,7,8,335,1618,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 07:00:00,19,2024,7,16,7,8,103,610,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 08:00:00,38,2024,7,16,8,9,1008,1962,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 08:00:00,27,2024,7,16,8,9,180,978,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 08:00:00,9,2024,7,16,8,9,267,1734,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 08:00:00,1,2024,7,16,8,9,507,291,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 08:00:00,12,2024,7,16,8,9,450,57,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 08:00:00,9,2024,7,16,8,9,10,7,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 08:00:00,29,2024,7,16,8,9,744,107,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-16 08:00:00,9,2024,7,16,8,9,515,17,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 09:00:00,14,2024,7,16,9,10,321,1571,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 09:00:00,2,2024,7,16,9,10,788,379,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 09:00:00,1,2024,7,16,9,10,7,7,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 09:00:00,16,2024,7,16,9,10,956,1998,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 09:00:00,36,2024,7,16,9,10,1177,169,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-16 09:00:00,6,2024,7,16,9,10,443,69,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 09:00:00,21,2024,7,16,9,10,292,826,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 09:00:00,11,2024,7,16,9,10,774,15,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 10:00:00,19,2024,7,16,10,11,156,798,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 10:00:00,7,2024,7,16,10,11,1022,1455,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 10:00:00,13,2024,7,16,10,11,227,1458,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 10:00:00,2,2024,7,16,10,11,658,13,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 10:00:00,10,2024,7,16,10,11,1025,307,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 10:00:00,5,2024,7,16,10,11,814,8,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 10:00:00,2,2024,7,16,10,11,25,3,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 10:00:00,14,2024,7,16,10,11,1576,80,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-16 11:00:00,4,2024,7,16,11,12,1355,31,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-16 11:00:00,27,2024,7,16,11,12,250,715,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 11:00:00,3,2024,7,16,11,12,118,8,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 11:00:00,3,2024,7,16,11,12,1059,12,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 11:00:00,16,2024,7,16,11,12,172,1306,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 11:00:00,4,2024,7,16,11,12,850,1240,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 11:00:00,5,2024,7,16,11,12,783,15,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 11:00:00,4,2024,7,16,11,12,886,230,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 12:00:00,5,2024,7,16,12,13,1010,6,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 12:00:00,4,2024,7,16,12,13,74,24,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 12:00:00,11,2024,7,16,12,13,999,1163,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 12:00:00,25,2024,7,16,12,13,496,828,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 12:00:00,4,2024,7,16,12,13,1089,235,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 12:00:00,18,2024,7,16,12,13,803,51,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-16 12:00:00,14,2024,7,16,12,13,369,1483,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 12:00:00,3,2024,7,16,12,13,1626,9,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 13:00:00,7,2024,7,16,13,14,107,9,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 13:00:00,2,2024,7,16,13,14,1075,5,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 13:00:00,11,2024,7,16,13,14,690,207,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 13:00:00,2,2024,7,16,13,14,892,262,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 13:00:00,26,2024,7,16,13,14,559,790,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 13:00:00,8,2024,7,16,13,14,1662,6,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 13:00:00,6,2024,7,16,13,14,1819,83,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-16 13:00:00,8,2024,7,16,13,14,356,1235,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 14:00:00,21,2024,7,16,14,15,483,776,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-16 14:00:00,14,2024,7,16,14,15,1686,9,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-16 14:00:00,14,2024,7,16,14,15,624,228,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-16 14:00:00,7,2024,7,16,14,15,912,14,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-16 14:00:00,2,2024,7,16,14,15,86,2,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-16 14:00:00,9,2024,7,16,14,15,218,1348,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-16 14:00:00,4,2024,7,16,14,15,817,270,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-16 14:00:00,28,2024,7,16,14,15,1938,137,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 13:00:00,8,2024,7,23,13,14,71,192,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 13:00:00,4,2024,7,23,13,14,83,315,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 13:00:00,2,2024,7,23,13,14,225,74,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 13:00:00,3,2024,7,23,13,14,509,0,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 13:00:00,4,2024,7,23,13,14,505,1,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 13:00:00,0,2024,7,23,13,14,129,18,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 13:00:00,0,2024,7,23,13,14,99,177,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 13:00:00,3,2024,7,23,13,14,33,138,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-23 14:00:00,21,2024,7,23,14,15,2359,12,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 14:00:00,15,2024,7,23,14,15,666,272,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 14:00:00,28,2024,7,23,14,15,2458,26,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 14:00:00,6,2024,7,23,14,15,639,34,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 14:00:00,37,2024,7,23,14,15,492,1642,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 14:00:00,20,2024,7,23,14,15,153,590,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-23 14:00:00,8,2024,7,23,14,15,389,454,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 14:00:00,47,2024,7,23,14,15,379,915,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 15:00:00,24,2024,7,23,15,16,465,1988,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 15:00:00,4,2024,7,23,15,16,780,26,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 15:00:00,2,2024,7,23,15,16,327,702,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 15:00:00,78,2024,7,23,15,16,2855,89,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 15:00:00,60,2024,7,23,15,16,2517,18,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 15:00:00,4,2024,7,23,15,16,77,875,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2024-07-23 15:00:00,40,2024,7,23,15,16,442,938,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 15:00:00,6,2024,7,23,15,16,934,541,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 16:00:00,3,2024,7,23,16,17,406,1769,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 16:00:00,25,2024,7,23,16,17,752,1646,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 16:00:00,28,2024,7,23,16,17,679,2022,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 16:00:00,90,2024,7,23,16,17,2354,173,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 16:00:00,35,2024,7,23,16,17,410,1145,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 16:00:00,24,2024,7,23,16,17,1768,13,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 16:00:00,14,2024,7,23,16,17,804,6,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 17:00:00,7,2024,7,23,17,18,777,16,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 17:00:00,48,2024,7,23,17,18,571,1339,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 17:00:00,103,2024,7,23,17,18,1367,84,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 17:00:00,9,2024,7,23,17,18,966,350,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 17:00:00,19,2024,7,23,17,18,526,2037,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 17:00:00,36,2024,7,23,17,18,909,2579,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 17:00:00,61,2024,7,23,17,18,1476,32,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 18:00:00,55,2024,7,23,18,19,980,19,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 18:00:00,13,2024,7,23,18,19,690,158,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 18:00:00,49,2024,7,23,18,19,329,1006,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 18:00:00,95,2024,7,23,18,19,2010,177,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 18:00:00,54,2024,7,23,18,19,855,1895,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 18:00:00,28,2024,7,23,18,19,450,1233,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 18:00:00,33,2024,7,23,18,19,704,296,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 19:00:00,14,2024,7,23,19,20,361,4,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 19:00:00,5,2024,7,23,19,20,343,947,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 19:00:00,59,2024,7,23,19,20,192,706,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 19:00:00,40,2024,7,23,19,20,667,1271,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 19:00:00,125,2024,7,23,19,20,2097,92,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 19:00:00,5,2024,7,23,19,20,721,215,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 19:00:00,6,2024,7,23,19,20,397,24,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 20:00:00,21,2024,7,23,20,21,593,1068,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 20:00:00,26,2024,7,23,20,21,181,594,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 20:00:00,49,2024,7,23,20,21,1211,83,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 20:00:00,8,2024,7,23,20,21,210,7,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 20:00:00,17,2024,7,23,20,21,513,149,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 20:00:00,4,2024,7,23,20,21,316,976,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 20:00:00,12,2024,7,23,20,21,299,13,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 21:00:00,4,2024,7,23,21,22,283,715,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 21:00:00,5,2024,7,23,21,22,303,21,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 21:00:00,10,2024,7,23,21,22,332,618,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 21:00:00,8,2024,7,23,21,22,333,21,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 21:00:00,15,2024,7,23,21,22,130,490,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 21:00:00,16,2024,7,23,21,22,694,50,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 21:00:00,3,2024,7,23,21,22,400,121,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 22:00:00,6,2024,7,23,22,23,110,349,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 22:00:00,28,2024,7,23,22,23,575,74,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 22:00:00,6,2024,7,23,22,23,200,493,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 22:00:00,8,2024,7,23,22,23,217,428,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 22:00:00,2,2024,7,23,22,23,172,96,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-23 22:00:00,7,2024,7,23,22,23,264,17,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 22:00:00,2,2024,7,23,22,23,315,30,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 23:00:00,4,2024,7,23,23,0,69,386,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-23 23:00:00,2,2024,7,23,23,0,76,12,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-23 23:00:00,1,2024,7,23,23,0,101,260,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-23 23:00:00,7,2024,7,23,23,0,353,39,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-07-23 23:00:00,2,2024,7,23,23,0,111,19,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-07-23 23:00:00,1,2024,7,23,23,0,50,239,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2024-07-23 23:00:00,0,2024,7,23,23,0,107,110,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2024-07-24 00:00:00,2,2024,7,24,0,1,209,32,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-07-24 00:00:00,1,2024,7,24,0,1,37,186,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-07-24 00:00:00,6,2024,7,24,0,1,47,268,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2024-07-24 00:00:00,0,2024,7,24,0,1,62,76,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024-07-24 00:00:00,1,2024,7,24,0,1,156,10,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2024-07-24 00:00:00,0,2024,7,24,0,1,53,24,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024-07-24 00:00:00,1,2024,7,24,0,1,54,130,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-07-24 01:00:00,3,2024,7,24,1,2,132,29,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-07-24 01:00:00,0,2024,7,24,1,2,77,14,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2024-07-24 01:00:00,0,2024,7,24,1,2,17,90,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-07-24 01:00:00,1,2024,7,24,1,2,48,42,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024-07-24 01:00:00,1,2024,7,24,1,2,33,19,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024-07-24 01:00:00,1,2024,7,24,1,2,17,115,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-07-24 01:00:00,0,2024,7,24,1,2,36,162,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2024-07-24 02:00:00,1,2024,7,24,2,3,10,82,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-07-24 02:00:00,0,2024,7,24,2,3,33,47,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024-07-24 02:00:00,0,2024,7,24,2,3,93,12,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-07-24 02:00:00,0,2024,7,24,2,3,27,109,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2024-07-24 02:00:00,1,2024,7,24,2,3,73,11,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2024-07-24 02:00:00,2,2024,7,24,2,3,36,63,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-07-24 02:00:00,0,2024,7,24,2,3,23,32,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024-07-24 03:00:00,0,2024,7,24,3,4,13,6,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024-07-24 03:00:00,0,2024,7,24,3,4,22,38,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-07-24 03:00:00,2,2024,7,24,3,4,44,8,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-07-24 03:00:00,1,2024,7,24,3,4,15,4,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2024-07-24 03:00:00,0,2024,7,24,3,4,26,75,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2024-07-24 03:00:00,0,2024,7,24,3,4,48,21,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024-07-24 03:00:00,0,2024,7,24,3,4,7,38,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-07-24 04:00:00,1,2024,7,24,4,5,10,7,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-07-24 04:00:00,2,2024,7,24,4,5,28,72,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-07-24 04:00:00,2,2024,7,24,4,5,26,27,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024-07-24 04:00:00,1,2024,7,24,4,5,20,19,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
