ds,y,Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-16 09:00:00,956,2024,7,16,9,10,16,1998,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-16 09:00:00,1177,2024,7,16,9,10,36,169,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-16 09:00:00,443,2024,7,16,9,10,6,69,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-16 09:00:00,292,2024,7,16,9,10,21,826,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-16 09:00:00,774,2024,7,16,9,10,11,15,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-16 10:00:00,156,2024,7,16,10,11,19,798,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-16 10:00:00,1022,2024,7,16,10,11,7,1455,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-16 10:00:00,227,2024,7,16,10,11,13,1458,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-16 10:00:00,658,2024,7,16,10,11,2,13,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-16 10:00:00,1025,2024,7,16,10,11,10,307,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-16 10:00:00,814,2024,7,16,10,11,5,8,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-16 10:00:00,25,2024,7,16,10,11,2,3,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-16 10:00:00,1576,2024,7,16,10,11,14,80,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-16 11:00:00,1355,2024,7,16,11,12,4,31,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-16 11:00:00,250,2024,7,16,11,12,27,715,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-16 11:00:00,118,2024,7,16,11,12,3,8,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-16 11:00:00,1059,2024,7,16,11,12,3,12,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-16 11:00:00,172,2024,7,16,11,12,16,1306,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-16 11:00:00,850,2024,7,16,11,12,4,1240,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-16 11:00:00,783,2024,7,16,11,12,5,15,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-16 11:00:00,886,2024,7,16,11,12,4,230,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-16 12:00:00,1010,2024,7,16,12,13,5,6,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-16 12:00:00,74,2024,7,16,12,13,4,24,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-16 12:00:00,999,2024,7,16,12,13,11,1163,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-16 12:00:00,496,2024,7,16,12,13,25,828,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-16 12:00:00,1089,2024,7,16,12,13,4,235,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-16 12:00:00,803,2024,7,16,12,13,18,51,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-16 12:00:00,369,2024,7,16,12,13,14,1483,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-16 12:00:00,1626,2024,7,16,12,13,3,9,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-16 13:00:00,107,2024,7,16,13,14,7,9,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-16 13:00:00,1075,2024,7,16,13,14,2,5,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-16 13:00:00,690,2024,7,16,13,14,11,207,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-16 13:00:00,892,2024,7,16,13,14,2,262,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-16 13:00:00,559,2024,7,16,13,14,26,790,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-16 13:00:00,1662,2024,7,16,13,14,8,6,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-16 13:00:00,1819,2024,7,16,13,14,6,83,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-16 13:00:00,356,2024,7,16,13,14,8,1235,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-16 14:00:00,483,2024,7,16,14,15,21,776,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-16 14:00:00,1686,2024,7,16,14,15,14,9,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-16 14:00:00,624,2024,7,16,14,15,14,228,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-16 14:00:00,912,2024,7,16,14,15,7,14,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-16 14:00:00,86,2024,7,16,14,15,2,2,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-16 14:00:00,218,2024,7,16,14,15,9,1348,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-16 14:00:00,817,2024,7,16,14,15,4,270,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-16 14:00:00,1938,2024,7,16,14,15,28,137,0,21.9,12.6,0.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 13:00:00,71,2024,7,23,13,14,8,192,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 13:00:00,83,2024,7,23,13,14,4,315,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 13:00:00,225,2024,7,23,13,14,2,74,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 13:00:00,509,2024,7,23,13,14,3,0,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 13:00:00,505,2024,7,23,13,14,4,1,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 13:00:00,129,2024,7,23,13,14,0,18,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 13:00:00,99,2024,7,23,13,14,0,177,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 13:00:00,33,2024,7,23,13,14,3,138,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-23 14:00:00,2359,2024,7,23,14,15,21,12,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 14:00:00,666,2024,7,23,14,15,15,272,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 14:00:00,2458,2024,7,23,14,15,28,26,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 14:00:00,639,2024,7,23,14,15,6,34,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 14:00:00,492,2024,7,23,14,15,37,1642,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 14:00:00,153,2024,7,23,14,15,20,590,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-23 14:00:00,389,2024,7,23,14,15,8,454,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 14:00:00,379,2024,7,23,14,15,47,915,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 15:00:00,465,2024,7,23,15,16,24,1988,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 15:00:00,780,2024,7,23,15,16,4,26,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 15:00:00,327,2024,7,23,15,16,2,702,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 15:00:00,2855,2024,7,23,15,16,78,89,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 15:00:00,2517,2024,7,23,15,16,60,18,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 15:00:00,77,2024,7,23,15,16,4,875,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2024-07-23 15:00:00,442,2024,7,23,15,16,40,938,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 15:00:00,934,2024,7,23,15,16,6,541,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 16:00:00,406,2024,7,23,16,17,3,1769,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 16:00:00,752,2024,7,23,16,17,25,1646,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 16:00:00,679,2024,7,23,16,17,28,2022,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 16:00:00,2354,2024,7,23,16,17,90,173,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 16:00:00,410,2024,7,23,16,17,35,1145,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 16:00:00,1768,2024,7,23,16,17,24,13,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 16:00:00,804,2024,7,23,16,17,14,6,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 17:00:00,777,2024,7,23,17,18,7,16,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 17:00:00,571,2024,7,23,17,18,48,1339,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 17:00:00,1367,2024,7,23,17,18,103,84,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 17:00:00,966,2024,7,23,17,18,9,350,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 17:00:00,526,2024,7,23,17,18,19,2037,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 17:00:00,909,2024,7,23,17,18,36,2579,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 17:00:00,1476,2024,7,23,17,18,61,32,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 18:00:00,980,2024,7,23,18,19,55,19,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 18:00:00,690,2024,7,23,18,19,13,158,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 18:00:00,329,2024,7,23,18,19,49,1006,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 18:00:00,2010,2024,7,23,18,19,95,177,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 18:00:00,855,2024,7,23,18,19,54,1895,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 18:00:00,450,2024,7,23,18,19,28,1233,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 18:00:00,704,2024,7,23,18,19,33,296,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 19:00:00,361,2024,7,23,19,20,14,4,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 19:00:00,343,2024,7,23,19,20,5,947,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 19:00:00,192,2024,7,23,19,20,59,706,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 19:00:00,667,2024,7,23,19,20,40,1271,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 19:00:00,2097,2024,7,23,19,20,125,92,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 19:00:00,721,2024,7,23,19,20,5,215,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 19:00:00,397,2024,7,23,19,20,6,24,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 20:00:00,593,2024,7,23,20,21,21,1068,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 20:00:00,181,2024,7,23,20,21,26,594,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 20:00:00,1211,2024,7,23,20,21,49,83,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 20:00:00,210,2024,7,23,20,21,8,7,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 20:00:00,513,2024,7,23,20,21,17,149,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 20:00:00,316,2024,7,23,20,21,4,976,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 20:00:00,299,2024,7,23,20,21,12,13,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 21:00:00,283,2024,7,23,21,22,4,715,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 21:00:00,303,2024,7,23,21,22,5,21,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 21:00:00,332,2024,7,23,21,22,10,618,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 21:00:00,333,2024,7,23,21,22,8,21,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 21:00:00,130,2024,7,23,21,22,15,490,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 21:00:00,694,2024,7,23,21,22,16,50,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 21:00:00,400,2024,7,23,21,22,3,121,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 22:00:00,110,2024,7,23,22,23,6,349,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 22:00:00,575,2024,7,23,22,23,28,74,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 22:00:00,200,2024,7,23,22,23,6,493,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 22:00:00,217,2024,7,23,22,23,8,428,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 22:00:00,172,2024,7,23,22,23,2,96,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-23 22:00:00,264,2024,7,23,22,23,7,17,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 22:00:00,315,2024,7,23,22,23,2,30,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 23:00:00,69,2024,7,23,23,0,4,386,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-23 23:00:00,76,2024,7,23,23,0,2,12,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-23 23:00:00,101,2024,7,23,23,0,1,260,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-23 23:00:00,353,2024,7,23,23,0,7,39,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-23 23:00:00,111,2024,7,23,23,0,2,19,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-23 23:00:00,50,2024,7,23,23,0,1,239,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-23 23:00:00,107,2024,7,23,23,0,0,110,0,20.1,12.5,0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 00:00:00,209,2024,7,24,0,1,2,32,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-24 00:00:00,37,2024,7,24,0,1,1,186,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-24 00:00:00,47,2024,7,24,0,1,6,268,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-24 00:00:00,62,2024,7,24,0,1,0,76,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 00:00:00,156,2024,7,24,0,1,1,10,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-24 00:00:00,53,2024,7,24,0,1,0,24,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-24 00:00:00,54,2024,7,24,0,1,1,130,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-24 01:00:00,132,2024,7,24,1,2,3,29,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-24 01:00:00,77,2024,7,24,1,2,0,14,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-24 01:00:00,17,2024,7,24,1,2,0,90,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-24 01:00:00,48,2024,7,24,1,2,1,42,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 01:00:00,33,2024,7,24,1,2,1,19,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-24 01:00:00,17,2024,7,24,1,2,1,115,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-24 01:00:00,36,2024,7,24,1,2,0,162,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-24 02:00:00,10,2024,7,24,2,3,1,82,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-24 02:00:00,33,2024,7,24,2,3,0,47,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 02:00:00,93,2024,7,24,2,3,0,12,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-24 02:00:00,27,2024,7,24,2,3,0,109,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-24 02:00:00,73,2024,7,24,2,3,1,11,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-24 02:00:00,36,2024,7,24,2,3,2,63,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-24 02:00:00,23,2024,7,24,2,3,0,32,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-24 03:00:00,13,2024,7,24,3,4,0,6,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-24 03:00:00,22,2024,7,24,3,4,0,38,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-24 03:00:00,44,2024,7,24,3,4,2,8,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-24 03:00:00,15,2024,7,24,3,4,1,4,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-24 03:00:00,26,2024,7,24,3,4,0,75,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-24 03:00:00,48,2024,7,24,3,4,0,21,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 03:00:00,7,2024,7,24,3,4,0,38,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-24 04:00:00,10,2024,7,24,4,5,1,7,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-24 04:00:00,28,2024,7,24,4,5,2,72,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-07-24 04:00:00,26,2024,7,24,4,5,2,27,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 04:00:00,20,2024,7,24,4,5,1,19,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-24 04:00:00,14,2024,7,24,4,5,1,52,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-24 04:00:00,24,2024,7,24,4,5,1,14,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-24 04:00:00,15,2024,7,24,4,5,0,78,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-24 05:00:00,37,2024,7,24,5,6,2,177,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-24 05:00:00,20,2024,7,24,5,6,5,58,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2024-07-24 05:00:00,48,2024,7,24,5,6,5,114,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-07-24 05:00:00,23,2024,7,24,5,6,3,18,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-07-24 05:00:00,49,2024,7,24,5,6,1,16,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-07-24 05:00:00,84,2024,7,24,5,6,4,26,0,18.9,12.5,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
