ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-14 01:00:00,18,2,2,117,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 22:00:00,26,23,1,64,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 02:00:00,10,3,0,81,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 04:00:00,15,5,0,57,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-14 03:00:00,7,4,0,55,0,20.6,13.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-15 09:00:00,573,10,39,1058,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 08:00:00,545,9,35,995,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 17:00:00,143,18,34,837,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 16:00:00,425,17,26,1067,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 15:00:00,414,16,25,839,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 14:00:00,639,15,22,900,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 11:00:00,397,12,20,1053,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 18:00:00,7,19,18,473,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 19:00:00,9,20,17,467,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 10:00:00,220,11,15,1017,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 20:00:00,2,21,15,299,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 07:00:00,204,8,14,738,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 13:00:00,771,14,12,965,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 12:00:00,773,13,9,1036,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 05:00:00,25,6,8,201,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 06:00:00,52,7,7,305,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 22:00:00,89,23,5,387,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 21:00:00,116,22,3,475,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 23:00:00,38,0,2,279,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 02:00:00,12,3,2,58,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 00:00:00,30,1,1,151,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 01:00:00,9,2,1,97,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 04:00:00,12,5,1,46,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-15 03:00:00,10,4,0,42,0,18.4,11.2,0.9,0,0,0,0,0,1,0,1,0
2023-08-16 15:00:00,651,16,60,1138,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 17:00:00,552,18,57,1382,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 16:00:00,574,17,56,1332,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 18:00:00,333,19,51,962,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 13:00:00,693,14,41,1208,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 19:00:00,163,20,41,813,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 14:00:00,679,15,31,1188,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 06:00:00,99,7,29,332,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 20:00:00,141,21,26,636,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 10:00:00,387,11,19,1026,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 08:00:00,302,9,18,1116,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
