ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-12 05:00:00,4,6,0,0,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 04:00:00,0,5,0,3,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 12:00:00,128,13,9,620,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 17:00:00,46,18,0,31,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-13 08:00:00,101,9,9,481,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 18:00:00,31,19,0,28,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 21:00:00,26,22,1,9,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 05:00:00,10,6,0,0,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 18:00:00,157,19,8,1102,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 16:00:00,137,17,2,708,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-12 13:00:00,22,14,0,14,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 15:00:00,33,16,0,12,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 10:00:00,20,11,0,8,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 14:00:00,15,15,0,8,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 23:00:00,0,0,0,8,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 02:00:00,4,3,0,5,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 12:00:00,46,13,0,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 00:00:00,15,1,0,4,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 19:00:00,18,20,0,2,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-12 03:00:00,0,4,0,2,0,6.0,5.4,12.3,0,0,0,0,0,1,0,0,1
2023-12-11 00:00:00,15,1,0,60,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 19:00:00,76,20,0,55,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 22:00:00,75,23,1,401,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 17:00:00,169,18,6,522,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 05:00:00,6,6,1,66,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 10:00:00,110,11,20,803,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 13:00:00,139,14,19,656,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 09:00:00,89,10,19,477,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-11 20:00:00,30,21,0,16,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-13 11:00:00,108,12,17,728,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 20:00:00,54,21,0,588,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 21:00:00,45,22,0,493,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 19:00:00,76,20,1,9,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 06:00:00,7,7,1,9,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 06:00:00,29,7,0,206,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-15 09:00:00,79,10,13,1113,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 13:00:00,120,14,12,959,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 12:00:00,97,13,11,825,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 14:00:00,97,15,11,775,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 10:00:00,49,11,11,774,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 08:00:00,76,9,10,1371,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 11:00:00,50,12,9,7,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-13 23:00:00,29,0,0,165,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 10:00:00,81,11,25,89,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 09:00:00,81,10,24,118,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 13:00:00,139,14,23,555,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 14:00:00,143,15,19,630,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 11:00:00,116,12,17,466,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 15:00:00,112,16,14,704,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 07:00:00,60,8,1,751,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 06:00:00,45,7,1,190,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 19:00:00,152,20,1,155,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 04:00:00,2,5,1,10,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 18:00:00,50,19,2,470,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 16:00:00,124,17,7,359,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 08:00:00,66,9,9,156,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 12:00:00,115,13,8,698,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 00:00:00,10,1,0,60,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 03:00:00,2,4,0,46,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 01:00:00,6,2,0,38,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 02:00:00,7,3,0,34,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 21:00:00,52,22,0,8,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 23:00:00,25,0,0,6,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 20:00:00,33,21,0,4,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 05:00:00,12,6,0,4,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 04:00:00,4,5,0,4,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 22:00:00,21,23,0,3,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-14 17:00:00,42,18,1,771,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-13 00:00:00,5,1,0,20,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 03:00:00,0,4,0,20,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 01:00:00,2,2,0,19,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 02:00:00,0,3,0,18,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-13 04:00:00,3,5,0,12,0,8.5,5.5,1.3,0,0,0,0,0,0,1,0,1
2023-12-14 16:00:00,104,17,1,230,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-15 17:00:00,289,18,3,736,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 18:00:00,220,19,3,340,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 15:00:00,55,16,3,231,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-14 07:00:00,24,8,1,18,0,11.3,2.7,0.1,0,0,0,0,1,0,0,0,1
2023-12-16 10:00:00,96,11,18,1218,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 13:00:00,111,14,17,1699,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 09:00:00,75,10,12,959,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 12:00:00,98,13,11,1544,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 11:00:00,89,12,8,1603,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 14:00:00,107,15,7,1254,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-15 22:00:00,90,23,0,216,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 21:00:00,87,22,0,210,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-17 11:00:00,135,12,5,0,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-15 20:00:00,90,21,0,174,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 23:00:00,57,0,0,153,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 05:00:00,19,6,0,71,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 00:00:00,15,1,0,18,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 01:00:00,10,2,0,11,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 03:00:00,12,4,0,3,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-15 02:00:00,14,3,0,2,0,11.3,5.2,0.0,1,0,0,0,0,0,0,0,1
2023-12-17 16:00:00,105,17,1,309,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 14:00:00,267,15,13,4,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 17:00:00,81,18,1,287,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 12:00:00,166,13,10,1,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 13:00:00,133,14,7,3,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 02:00:00,8,3,6,3,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 01:00:00,22,2,1,133,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 15:00:00,129,16,6,872,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 08:00:00,48,9,6,539,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 15:00:00,207,16,3,7,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 09:00:00,39,10,2,6,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 06:00:00,17,7,0,139,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 05:00:00,10,6,0,109,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 00:00:00,29,1,0,101,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 01:00:00,34,2,0,88,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 10:00:00,110,11,1,13,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 03:00:00,9,4,0,73,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 07:00:00,8,8,1,2,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 19:00:00,160,20,1,288,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 04:00:00,6,5,0,37,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 21:00:00,124,22,1,183,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 22:00:00,128,23,1,180,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 00:00:00,31,1,0,134,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 02:00:00,9,3,1,76,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-17 18:00:00,117,19,0,63,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-16 18:00:00,217,19,2,432,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 16:00:00,238,17,2,386,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 17:00:00,237,18,0,503,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 20:00:00,97,21,0,200,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 23:00:00,47,0,0,164,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-16 07:00:00,25,8,0,145,0,12.6,8.8,0.0,0,0,1,0,0,0,0,0,1
2023-12-18 07:00:00,198,8,1,365,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 19:00:00,171,20,1,219,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 01:00:00,18,2,0,13,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 02:00:00,7,3,0,8,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 05:00:00,39,6,1,55,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 17:00:00,226,18,1,14,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 18:00:00,120,19,1,3,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 21:00:00,55,22,0,199,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 22:00:00,14,23,0,90,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 06:00:00,142,7,0,89,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 04:00:00,12,5,0,18,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 00:00:00,10,1,0,14,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 03:00:00,9,4,0,6,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 16:00:00,68,17,5,170,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 23:00:00,17,0,0,21,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-18 16:00:00,366,17,0,4,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 10:00:00,115,11,6,6,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 20:00:00,60,21,2,349,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 15:00:00,139,16,2,4,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 08:00:00,90,9,2,2,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 20:00:00,51,21,1,7,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 23:00:00,4,0,0,3,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-19 18:00:00,39,19,1,6,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 11:00:00,83,12,13,415,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 10:00:00,130,11,8,465,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 17:00:00,92,18,6,42,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 07:00:00,260,8,0,488,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-18 14:00:00,250,15,11,2,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 13:00:00,230,14,11,1,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 11:00:00,156,12,9,10,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 09:00:00,110,10,8,6,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-18 12:00:00,137,13,7,0,0,7.7,10.4,0.0,0,1,0,0,0,0,0,0,1
2023-12-17 22:00:00,23,23,0,4,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 15:00:00,94,16,4,690,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 06:00:00,2,7,0,2,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 09:00:00,131,10,43,789,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 19:00:00,126,20,0,1,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 05:00:00,0,6,0,1,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 14:00:00,148,15,25,362,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 13:00:00,156,14,23,242,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 08:00:00,191,9,19,1127,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 12:00:00,169,13,17,263,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-17 21:00:00,99,22,0,0,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 20:00:00,52,21,0,0,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-17 08:00:00,22,9,0,0,0,12.6,10.1,0.0,0,0,0,1,0,0,0,0,1
2023-12-19 06:00:00,143,7,0,119,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 19:00:00,32,20,3,5,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 05:00:00,35,6,1,77,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 22:00:00,27,23,0,68,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 03:00:00,1,4,0,33,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 04:00:00,1,5,0,32,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 23:00:00,14,0,0,27,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 01:00:00,13,2,0,26,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 00:00:00,14,1,0,16,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 02:00:00,5,3,0,16,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-19 21:00:00,16,22,0,6,0,12.0,3.8,0.0,0,0,0,0,0,1,0,0,1
2023-12-20 00:00:00,10,1,1,8,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 23:00:00,52,0,0,49,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 19:00:00,157,20,0,333,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 21:00:00,103,22,0,235,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 01:00:00,2,2,0,48,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 22:00:00,54,23,0,164,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 12:00:00,84,13,12,640,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 18:00:00,266,19,4,498,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 04:00:00,4,5,0,29,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 03:00:00,3,4,0,29,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 10:00:00,53,11,8,692,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 16:00:00,175,17,5,592,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 02:00:00,5,3,0,22,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 06:00:00,28,7,0,29,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 05:00:00,10,6,0,14,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 01:00:00,2,2,0,6,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 04:00:00,3,5,0,3,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 03:00:00,0,4,0,3,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 17:00:00,147,18,3,272,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 11:00:00,18,12,1,1258,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 07:00:00,28,8,2,60,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 20:00:00,157,21,1,247,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 23:00:00,23,0,1,124,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 07:00:00,84,8,1,807,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 19:00:00,83,20,1,516,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 17:00:00,98,18,1,414,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-20 09:00:00,54,10,30,852,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 11:00:00,77,12,21,522,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 13:00:00,122,14,17,682,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 14:00:00,54,15,16,690,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 15:00:00,153,16,14,1082,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-20 08:00:00,78,9,13,736,0,9.5,3.8,0.4,0,0,0,0,0,0,1,0,1
2023-12-21 18:00:00,66,19,1,399,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 06:00:00,58,7,1,259,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 08:00:00,65,9,12,1402,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 12:00:00,58,13,11,1317,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 15:00:00,57,16,10,665,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 09:00:00,62,10,9,1150,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 00:00:00,10,1,1,82,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 13:00:00,58,14,5,1313,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 14:00:00,96,15,4,1398,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 10:00:00,31,11,3,1202,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 16:00:00,57,17,3,2,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 20:00:00,46,21,0,409,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 21:00:00,68,22,0,255,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 05:00:00,7,6,0,139,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-21 22:00:00,87,23,0,106,0,8.9,4.7,1.2,0,0,0,0,1,0,0,0,1
2023-12-23 12:00:00,16,13,5,1526,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 15:00:00,52,16,4,1643,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 11:00:00,33,12,3,1465,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 13:00:00,34,14,2,1754,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 03:00:00,2,4,0,27,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 18:00:00,164,19,2,171,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 00:00:00,38,1,0,31,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 06:00:00,17,7,0,25,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 05:00:00,3,6,0,12,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 01:00:00,13,2,0,5,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 04:00:00,2,5,0,5,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 03:00:00,2,4,0,2,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 10:00:00,26,11,2,1188,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 04:00:00,1,5,0,18,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-24 10:00:00,83,11,31,1071,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 12:00:00,96,13,16,943,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 09:00:00,44,10,15,812,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-24 14:00:00,129,15,13,897,0,4.8,2.8,0.0,0,0,0,1,0,0,0,0,1
2023-12-23 16:00:00,73,17,2,1077,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 07:00:00,21,8,2,62,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 08:00:00,20,9,0,455,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 20:00:00,137,21,1,171,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 23:00:00,4,0,1,83,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 02:00:00,8,3,1,0,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 19:00:00,204,20,0,194,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 21:00:00,65,22,0,185,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-22 22:00:00,51,23,0,151,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 20:00:00,27,21,2,320,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 19:00:00,46,20,0,451,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-22 08:00:00,61,9,5,753,0,12.1,6.4,14.3,1,0,0,0,0,0,0,0,1
2023-12-23 14:00:00,37,15,1,1903,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
2023-12-23 09:00:00,32,10,1,904,0,10.3,3.5,3.6,0,0,1,0,0,0,0,0,1
