ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-16 15:00:00,2179,16,20,10,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 14:00:00,2704,15,15,18,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 18:00:00,458,19,9,6,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 09:00:00,1282,10,8,9,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 11:00:00,2457,12,7,11,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 19:00:00,309,20,7,9,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 13:00:00,2985,14,7,8,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 20:00:00,243,21,6,8,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 07:00:00,201,8,5,18,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 12:00:00,2877,13,5,13,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 10:00:00,1965,11,4,19,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 08:00:00,606,9,4,10,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 06:00:00,37,7,4,5,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 21:00:00,215,22,3,5,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 22:00:00,107,23,2,27,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 05:00:00,28,6,2,0,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 23:00:00,61,0,1,42,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 01:00:00,21,2,0,25,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 00:00:00,61,1,0,24,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 03:00:00,9,4,0,8,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 02:00:00,3,3,0,8,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-16 04:00:00,11,5,0,1,0,17.7,13.9,0.2,0,0,0,0,0,0,1,1,0
2023-08-17 17:00:00,1364,18,28,9,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 14:00:00,2704,15,27,8,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 15:00:00,2567,16,25,13,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 12:00:00,3927,13,23,20,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 11:00:00,3147,12,23,18,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 13:00:00,3212,14,21,34,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 10:00:00,2223,11,16,15,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 16:00:00,2173,17,13,7,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 18:00:00,415,19,9,10,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-09 22:00:00,175,23,1,10,0,22.8,8.8,0.0,0,0,0,0,0,0,1,1,0
2023-08-17 09:00:00,1266,10,8,24,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 08:00:00,688,9,7,13,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 21:00:00,427,22,4,69,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 22:00:00,222,23,4,42,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 07:00:00,171,8,3,8,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 06:00:00,47,7,2,4,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 23:00:00,88,0,1,62,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 20:00:00,668,21,1,35,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
2023-08-17 01:00:00,20,2,1,23,0,11.2,14.6,0.0,0,0,0,0,1,0,0,1,0
