ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-12-08 05:00:00,0,6,11,28,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 04:00:00,0,5,5,28,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 01:00:00,0,2,16,24,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 02:00:00,0,3,10,17,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-08 03:00:00,0,4,2,14,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 12:00:00,0,13,23,8,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-09 10:00:00,13,11,77,1540,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-08 17:00:00,2,18,87,336,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-09 13:00:00,9,14,116,299,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 11:00:00,6,12,62,456,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 12:00:00,6,13,100,434,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-07 20:00:00,0,21,54,458,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 21:00:00,0,22,31,366,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 19:00:00,0,20,55,285,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 06:00:00,1,7,23,383,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 15:00:00,0,16,21,204,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 22:00:00,0,23,23,189,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 07:00:00,1,8,55,285,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 16:00:00,1,17,111,500,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 05:00:00,1,6,9,134,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 22:00:00,1,23,29,319,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 10:00:00,1,11,25,54,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-08 07:00:00,1,8,35,35,0,8.3,5.9,5.2,1,0,0,0,0,0,0,0,1
2023-12-07 08:00:00,1,9,30,26,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 23:00:00,1,0,15,26,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 16:00:00,1,17,7,25,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 18:00:00,0,19,14,63,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 04:00:00,0,5,5,42,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 00:00:00,0,1,8,39,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 03:00:00,0,4,4,31,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 01:00:00,0,2,3,28,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 02:00:00,0,3,9,27,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-07 13:00:00,0,14,114,23,0,8.5,-4.0,14.6,0,0,0,0,1,0,0,0,1
2023-12-11 08:00:00,7,9,50,10,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 02:00:00,0,3,19,27,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 15:00:00,17,16,99,1210,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 01:00:00,0,2,42,26,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 05:00:00,0,6,9,26,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 21:00:00,0,22,113,80,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-10 03:00:00,0,4,14,17,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 19:00:00,0,20,136,68,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 22:00:00,0,23,102,66,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 17:00:00,0,18,61,60,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 00:00:00,0,1,6,57,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 03:00:00,0,4,4,28,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 14:00:00,0,15,66,23,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 05:00:00,0,6,14,23,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 01:00:00,0,2,11,23,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 02:00:00,0,3,7,14,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 04:00:00,0,5,12,6,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-09 15:00:00,0,16,122,3,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-11 12:00:00,18,13,126,653,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 08:00:00,3,9,53,294,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 20:00:00,1,21,119,72,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-11 11:00:00,15,12,100,617,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 14:00:00,14,15,114,703,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 13:00:00,13,14,192,666,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 10:00:00,10,11,79,740,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-09 23:00:00,1,0,86,64,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-10 04:00:00,0,5,17,11,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 15:00:00,5,16,69,682,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-11 09:00:00,5,10,67,201,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-09 16:00:00,1,17,71,38,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
2023-12-10 19:00:00,2,20,66,518,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 16:00:00,1,17,126,1017,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 17:00:00,1,18,68,844,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-10 07:00:00,1,8,12,202,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-11 16:00:00,4,17,102,229,0,7.1,3.4,5.6,0,1,0,0,0,0,0,0,1
2023-12-10 14:00:00,8,15,94,1607,0,6.8,0.9,2.0,0,0,0,1,0,0,0,0,1
2023-12-09 07:00:00,0,8,64,217,0,7.1,5.5,5.8,0,0,1,0,0,0,0,0,1
