ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-02-12 09:00:00,73,10,13,402,0,8.4,3.3,1.2,0,1,0,0,0,0,0,0,1,0
2024-02-03 20:00:00,216,21,14,660,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-05 14:00:00,189,15,14,546,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-06 12:00:00,214,13,12,785,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-05 13:00:00,212,14,12,742,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-08 18:00:00,153,19,14,504,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-06 20:00:00,142,21,14,237,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-06 21:00:00,116,22,14,214,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-03 21:00:00,206,22,12,701,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-06 11:00:00,214,12,15,571,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-19 09:00:00,132,10,15,347,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-03 11:00:00,199,12,12,1323,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-08 10:00:00,174,11,12,438,0,4.2,-2.8,3.1,0,0,0,0,1,0,0,0,1,0
2024-02-06 09:00:00,168,10,12,427,0,5.9,5.5,0.0,0,0,0,0,0,1,0,0,1,0
2024-02-05 15:00:00,165,16,12,618,0,7.4,7.4,1.0,0,1,0,0,0,0,0,0,1,0
2024-02-12 08:00:00,74,9,14,289,0,8.4,3.3,1.2,0,1,0,0,0,0,0,0,1,0
2024-02-09 14:00:00,225,15,11,624,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0
2024-02-16 22:00:00,185,23,11,573,0,9.8,5.5,0.4,1,0,0,0,0,0,0,0,1,0
2024-02-20 11:00:00,221,12,13,671,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
