ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-23 18:00:00,1233,19,28,450,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-05 08:00:00,1731,9,27,318,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-31 08:00:00,1571,9,26,254,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-04 08:00:00,1805,9,25,339,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-12 08:00:00,1582,9,25,346,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-13 19:00:00,688,20,34,458,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-24 08:00:00,1725,9,24,287,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-26 17:00:00,1877,18,18,402,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-30 08:00:00,1641,9,18,317,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-29 15:00:00,1578,16,18,137,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-24 12:00:00,1562,13,18,360,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-31 09:00:00,1440,10,18,265,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-05 07:00:00,932,8,18,159,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-11 21:00:00,801,22,18,348,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-30 19:00:00,1016,20,22,197,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-31 07:00:00,865,8,22,112,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-02 17:00:00,1995,18,21,379,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-23 17:00:00,2037,18,19,526,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-08 08:00:00,1840,9,19,373,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-15 17:00:00,1756,18,19,422,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-14 11:00:00,989,12,19,196,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-04 07:00:00,1022,8,21,156,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-06 13:00:00,1579,14,17,370,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-29 13:00:00,1530,14,17,255,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-12 12:00:00,1456,13,17,517,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-31 18:00:00,1451,19,17,357,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-30 09:00:00,1433,10,17,278,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-29 17:00:00,1665,18,20,173,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-08 09:00:00,1453,10,20,422,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-15 19:00:00,1121,20,20,312,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-29 14:00:00,1593,15,13,147,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-06 14:00:00,1497,15,13,369,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-27 15:00:00,1477,16,13,452,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-12 18:00:00,1473,19,13,308,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-16 10:00:00,1458,11,13,227,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-24 18:00:00,1374,19,13,434,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-24 09:00:00,1351,10,13,217,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-30 12:00:00,1244,13,13,694,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-29 18:00:00,1234,19,13,190,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-31 19:00:00,1169,20,13,365,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-27 09:00:00,914,10,13,148,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-28 20:00:00,863,21,13,252,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-10 19:00:00,1244,20,15,385,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-12 20:00:00,1097,21,15,404,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-24 19:00:00,1173,20,17,371,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-08 19:00:00,946,20,15,286,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-30 20:00:00,897,21,17,306,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-26 07:00:00,767,8,15,133,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-28 02:00:00,341,3,15,450,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-24 16:00:00,1800,17,13,342,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-26 13:00:00,1799,14,13,420,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-10 15:00:00,1741,16,13,368,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-24 13:00:00,1660,14,13,336,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-31 13:00:00,1645,14,13,487,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-06 12:00:00,1679,13,14,378,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-27 14:00:00,1620,15,15,380,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-30 18:00:00,1381,19,15,335,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-24 17:00:00,2190,18,12,496,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-31 14:00:00,1796,15,12,489,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-10 14:00:00,1707,15,12,356,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-24 11:00:00,1549,12,12,318,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-13 11:00:00,1459,12,16,303,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-16 11:00:00,1306,12,16,172,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-31 20:00:00,987,21,16,259,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-29 19:00:00,981,20,16,201,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-30 07:00:00,833,8,16,116,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-09 16:00:00,1632,17,14,435,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-01 17:00:00,1583,18,14,386,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
