ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-13 08:00:00,19,9,107,974,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-01 06:00:00,19,7,148,617,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-31 13:00:00,21,14,2041,1859,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-13 16:00:00,21,17,1183,1768,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-26 18:00:00,21,19,871,1706,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-08 14:00:00,21,15,978,1451,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-25 19:00:00,21,20,855,1440,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-29 09:00:00,21,10,646,1347,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-08 13:00:00,21,14,853,1309,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-05 10:00:00,21,11,656,1204,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-28 09:00:00,21,10,358,1086,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-12 20:00:00,21,21,798,1077,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-23 20:00:00,21,21,593,1068,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-01 08:00:00,17,9,894,2336,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-13 11:00:00,17,12,1133,1932,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-14 15:00:00,17,16,673,1848,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-25 09:00:00,17,10,698,1784,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-27 10:00:00,17,11,1084,1584,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-13 15:00:00,17,16,1263,1547,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-12 18:00:00,17,19,855,1425,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-01 14:00:00,17,15,798,1421,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-03 14:00:00,17,15,774,1415,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-11 09:00:00,17,10,642,1400,0,18.6,10.6,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-25 14:00:00,20,15,998,1919,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-28 16:00:00,20,17,854,1849,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-27 16:00:00,20,17,1138,1827,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-30 07:00:00,20,8,462,1763,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-29 12:00:00,20,13,1148,1671,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-16 07:00:00,20,8,335,1618,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-01 07:00:00,20,8,375,1612,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-02 07:00:00,20,8,73,1606,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-05 18:00:00,20,19,777,1594,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-30 10:00:00,20,11,1098,1566,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-04 10:00:00,20,11,1019,1470,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-05 09:00:00,20,10,737,1346,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-26 19:00:00,20,20,765,1311,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-29 07:00:00,20,8,248,1197,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-31 18:00:00,20,19,723,579,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-31 20:00:00,20,21,552,149,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-15 07:00:00,13,8,197,1627,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
