ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-23 15:00:00,541,16,6,934,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-10 17:00:00,502,18,6,1026,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-05 15:00:00,497,16,6,1368,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-03 16:00:00,469,17,6,1021,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-03 15:00:00,442,16,6,925,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-31 13:00:00,429,14,6,1342,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-27 14:00:00,424,15,6,1787,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-09 16:00:00,424,17,6,833,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-25 12:00:00,402,13,6,1346,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-12 09:00:00,391,10,6,752,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-30 16:00:00,324,17,6,1193,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-08 09:00:00,277,10,5,585,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-27 13:00:00,313,14,6,1327,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-29 14:00:00,311,15,6,1063,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-13 05:00:00,7,6,6,24,0,18.5,5.5,0.4,0,0,1,0,0,0,0,1,0,0
2024-07-31 08:00:00,273,9,5,466,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-10 10:00:00,254,11,5,1020,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-24 18:00:00,236,19,5,699,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-30 18:00:00,234,19,5,588,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-23 19:00:00,215,20,5,721,0,20.1,12.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-28 15:00:00,192,16,5,702,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-30 19:00:00,190,20,5,427,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-28 13:00:00,189,14,5,819,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-07 16:00:00,184,17,5,678,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-25 20:00:00,165,21,5,508,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-25 07:00:00,162,8,5,224,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-31 20:00:00,159,21,5,362,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-09 20:00:00,151,21,5,208,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-29 07:00:00,118,8,5,223,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-14 12:00:00,104,13,5,303,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-31 06:00:00,101,7,5,93,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-12 21:00:00,72,22,5,195,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-29 12:00:00,304,13,6,1219,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-30 17:00:00,289,18,6,1006,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-09 10:00:00,281,11,6,736,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-26 14:00:00,449,15,5,1247,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-26 21:00:00,449,22,5,308,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-12 14:00:00,441,15,5,1083,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-12 16:00:00,438,17,5,1036,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-31 14:00:00,419,15,5,1227,0,22.9,7.9,0.3,0,0,0,0,0,0,1,1,0,0
2024-07-02 16:00:00,415,17,5,1210,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
