Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Sat,2024/03/02 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,414,402,4597
Mon,2024/03/18 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,82,89,4598
Tue,2024/03/12 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,39,198,4599
Tue,2024/03/19 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,612,157,4600
Fri,2024/03/15 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,863,400,4601
Sat,2024/03/30 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,31,89,4602
Thu,2024/03/07 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,97,0,4603
Wed,2024/03/27 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,44,157,4604
Mon,2024/03/18 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,112,197,4605
Thu,2024/03/21 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,86,89,4606
Tue,2024/03/26 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,272,0,4607
Mon,2024/03/25 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,265,155,4608
Tue,2024/03/26 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,958,383,4609
Thu,2024/03/07 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,19,195,4610
Thu,2024/03/07 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,21,89,4611
Tue,2024/03/26 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,11,0,4612
Mon,2024/03/11 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,287,154,4613
Mon,2024/03/11 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,220,381,4614
Mon,2024/03/18 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,35,194,4615
Fri,2024/03/08 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,67,88,4616
Wed,2024/03/20 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,376,0,4617
Sat,2024/03/30 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,57,154,4618
Thu,2024/03/07 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,140,371,4619
Thu,2024/03/14 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,112,194,4620
Fri,2024/03/29 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,21,88,4621
Wed,2024/03/13 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,1,3,0,4622
Tue,2024/03/12 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,94,154,4623
Tue,2024/03/05 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,929,370,4624
Wed,2024/03/06 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,226,194,4625
Fri,2024/03/29 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,17,88,4626
Sun,2024/03/10 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,0,10,2014,4627
Fri,2024/03/22 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,84,152,4628
Sat,2024/03/02 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,184,369,4629
Sat,2024/03/09 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,586,193,4630
Mon,2024/03/11 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,96,88,4631
Thu,2024/03/14 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,0,14,1865,4632
Sat,2024/03/16 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,12,152,4633
Tue,2024/03/05 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,32,362,4634
Sat,2024/03/30 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,96,193,4635
Sun,2024/03/17 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,20,88,4636
Fri,2024/03/15 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,0,5,1472,4637
Tue,2024/03/05 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,0,44,152,4638
Sat,2024/03/23 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,70,356,4639
Sun,2024/03/10 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,75,191,4640
Sun,2024/03/10 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,9,88,4641
Fri,2024/03/15 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,0,12,1368,4642
Sat,2024/03/23 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,55,151,4643
Sun,2024/03/10 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,505,356,4644
Tue,2024/03/26 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,6,189,4645
Thu,2024/03/28 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,47,88,4646
Fri,2024/03/29 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,831,1341,4647
Mon,2024/03/18 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,11,150,4648
Fri,2024/03/22 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,77,352,4649
Mon,2024/03/11 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,89,185,4650
Tue,2024/03/26 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,8,88,4651
Sun,2024/03/31 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,95,149,4652
Mon,2024/03/25 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,0,110,1164,4653
Sat,2024/03/09 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,7,351,4654
Tue,2024/03/05 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,25,184,4655
Wed,2024/03/20 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,9,88,4656
Sun,2024/03/03 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,28,148,4657
Sun,2024/03/17 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,0,16,1090,4658
Sun,2024/03/03 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,0,111,351,4659
Mon,2024/03/18 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,0,48,183,4660
Sun,2024/03/03 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,101,183,4661
Sun,2024/03/17 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,135,182,4662
Fri,2024/03/08 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,40,181,4663
Sat,2024/03/30 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,373,181,4664
Wed,2024/03/27 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,3,181,4665
Sun,2024/03/31 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,29,180,4666
Fri,2024/03/15 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,11,179,4667
Mon,2024/03/04 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,28,179,4668
Sun,2024/03/03 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,158,179,4669
Tue,2024/03/26 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,25,179,4670
Wed,2024/03/27 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,94,178,4671
Fri,2024/03/01 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,316,176,4672
Thu,2024/03/07 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,35,176,4673
Mon,2024/03/04 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,282,175,4674
Mon,2024/03/11 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,281,175,4675
Fri,2024/03/15 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,59,174,4676
Fri,2024/03/29 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,44,173,4677
Mon,2024/03/04 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,231,173,4678
Sun,2024/03/31 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,591,171,4679
Fri,2024/03/08 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,68,170,4680
Sun,2024/03/24 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,122,170,4681
Wed,2024/03/13 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,0,371,170,4682
Fri,2024/03/08 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,498,169,4683
Sat,2024/03/23 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,86,169,4684
Tue,2024/03/19 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,49,169,4685
Wed,2024/03/20 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,210,168,4686
Sun,2024/03/03 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,52,167,4687
Fri,2024/03/08 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,256,165,4688
Fri,2024/03/01 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,90,87,4689
Tue,2024/03/26 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,24,148,4690
Thu,2024/03/14 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,160,1078,4691
Tue,2024/03/05 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,0,858,347,4692
Mon,2024/03/25 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,21,87,4693
Sun,2024/03/17 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,236,147,4694
Mon,2024/03/04 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,265,996,4695
Wed,2024/03/06 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,440,346,4696
Sat,2024/03/30 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,240,87,4697
Thu,2024/03/07 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,37,147,4698
Fri,2024/03/15 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,0,3,975,4699
Mon,2024/03/18 00:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,0,8,343,4700
Sat,2024/03/02 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,227,87,4701
Tue,2024/03/19 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,62,147,4702
Sat,2024/03/23 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,0,307,973,4703
Sat,2024/03/23 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,23,343,4704
Sun,2024/03/24 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,0,15,87,4705
Sun,2024/03/17 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,93,146,4706
Thu,2024/03/21 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,182,949,4707
Wed,2024/03/06 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,48,343,4708
Tue,2024/03/12 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,41,87,4709
Thu,2024/03/14 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,154,146,4710
Sat,2024/03/16 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,135,922,4711
Sat,2024/03/02 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,147,341,4712
Fri,2024/03/22 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,542,86,4713
Mon,2024/03/25 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,56,145,4714
Sat,2024/03/09 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,0,112,898,4715
Sat,2024/03/02 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,365,337,4716
Fri,2024/03/08 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,209,86,4717
Tue,2024/03/12 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,256,145,4718
Sun,2024/03/24 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,32,143,4719
Tue,2024/03/05 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,19,143,4720
Fri,2024/03/15 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,115,142,4721
Mon,2024/03/11 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,234,142,4722
Mon,2024/03/11 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,441,141,4723
Mon,2024/03/11 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,94,141,4724
Wed,2024/03/13 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,9,141,4725
Sun,2024/03/03 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,97,140,4726
Fri,2024/03/01 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,28,139,4727
Sun,2024/03/10 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,45,139,4728
Sat,2024/03/16 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,84,137,4729
Sat,2024/03/30 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,54,137,4730
Sun,2024/03/24 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,308,137,4731
Sun,2024/03/17 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,113,137,4732
Tue,2024/03/19 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,30,137,4733
Sat,2024/03/16 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,90,136,4734
Sun,2024/03/17 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,159,136,4735
Wed,2024/03/20 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,31,136,4736
Tue,2024/03/05 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,198,135,4737
Wed,2024/03/20 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,0,389,889,4738
Mon,2024/03/11 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,202,333,4739
Mon,2024/03/11 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,98,86,4740
Fri,2024/03/22 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,223,862,4741
Sat,2024/03/02 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,262,333,4742
Mon,2024/03/11 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,10,86,4743
Fri,2024/03/15 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,0,3,849,4744
Wed,2024/03/27 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,657,330,4745
Thu,2024/03/14 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,14,86,4746
Thu,2024/03/14 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,216,844,4747
Sat,2024/03/02 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,78,329,4748
Tue,2024/03/05 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,152,85,4749
Sat,2024/03/30 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,0,129,833,4750
Thu,2024/03/07 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,87,317,4751
Wed,2024/03/27 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,178,85,4752
Sat,2024/03/09 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,0,503,740,4753
Sat,2024/03/09 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,2,315,4754
Wed,2024/03/20 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,47,85,4755
Tue,2024/03/05 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,72,734,4756
Fri,2024/03/15 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,657,313,4757
Mon,2024/03/04 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,67,84,4758
Fri,2024/03/01 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,0,147,674,4759
Sat,2024/03/30 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,812,312,4760
Mon,2024/03/11 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,45,84,4761
Sat,2024/03/02 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,226,661,4762
Mon,2024/03/04 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,678,311,4763
Sun,2024/03/10 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,6,84,4764
Thu,2024/03/14 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,204,626,4765
Sat,2024/03/02 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,217,305,4766
Fri,2024/03/15 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,48,83,4767
Sat,2024/03/23 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,0,65,623,4768
Fri,2024/03/01 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,52,302,4769
Fri,2024/03/01 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,42,83,4770
Sat,2024/03/09 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,0,585,621,4771
Wed,2024/03/27 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,545,302,4772
Fri,2024/03/15 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,7,83,4773
Tue,2024/03/19 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,0,9,621,4774
Sat,2024/03/23 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,830,301,4775
Mon,2024/03/25 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,9,83,4776
Tue,2024/03/05 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,133,612,4777
Fri,2024/03/01 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,322,299,4778
Wed,2024/03/06 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,18,83,4779
Fri,2024/03/01 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,261,579,4780
Sat,2024/03/02 00:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,0,1187,299,4781
Mon,2024/03/11 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,39,82,4782
Sat,2024/03/02 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,145,569,4783
Sat,2024/03/09 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,0,68,299,4784
Sat,2024/03/16 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,0,17,82,4785
Sat,2024/03/30 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,0,129,562,4786
Sun,2024/03/31 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,29,299,4787
Sun,2024/03/03 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,306,82,4788
Fri,2024/03/22 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,0,981,522,4789
Sun,2024/03/17 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,1,297,4790
Sun,2024/03/17 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,12,82,4791
Fri,2024/03/01 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,1440,510,4792
Sun,2024/03/17 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,176,287,4793
Thu,2024/03/21 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,343,82,4794
Sat,2024/03/02 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,102,510,4795
Fri,2024/03/29 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,34,284,4796
Fri,2024/03/22 00:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,0,1440,507,4797
Thu,2024/03/21 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,67,501,4798
Sat,2024/03/16 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,71,490,4799
Sat,2024/03/23 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,269,482,4800
Mon,2024/03/18 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,21,72,4801
Sat,2024/03/02 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,0,215,42,4802
Sat,2024/03/23 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,131,72,4803
Sun,2024/03/10 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,230,72,4804
Sat,2024/03/16 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,126,71,4805
Sun,2024/03/10 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,184,42,4806
Thu,2024/03/21 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,25,71,4807
Sun,2024/03/10 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,61,42,4808
Tue,2024/03/19 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,19,71,4809
Sun,2024/03/10 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,9,42,4810
Tue,2024/03/05 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,2,82,4811
Mon,2024/03/18 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,63,70,4812
Wed,2024/03/13 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,42,42,4813
Thu,2024/03/14 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,4,64,4814
Mon,2024/03/04 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,25,70,4815
Fri,2024/03/15 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,11,81,4816
Wed,2024/03/06 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,34,42,4817
Sat,2024/03/30 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,6,30,4818
Mon,2024/03/04 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,21,70,4819
Tue,2024/03/12 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,7,64,4820
Sat,2024/03/30 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,362,81,4821
Wed,2024/03/27 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,15,42,4822
Sun,2024/03/24 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,76,30,4823
Sat,2024/03/30 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,47,70,4824
Wed,2024/03/27 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,45,64,4825
Tue,2024/03/26 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,68,37,4826
Sun,2024/03/10 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,231,81,4827
Wed,2024/03/27 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,7,42,4828
Sun,2024/03/31 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,18,30,4829
Sun,2024/03/10 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,230,70,4830
Wed,2024/03/20 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,21,64,4831
Wed,2024/03/13 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,9,81,4832
Wed,2024/03/13 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,34,37,4833
Fri,2024/03/01 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,164,41,4834
Thu,2024/03/14 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,61,30,4835
Sun,2024/03/03 00:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,115,70,4836
Wed,2024/03/13 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,4,64,4837
Fri,2024/03/29 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,228,80,4838
Tue,2024/03/05 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,4,50,4839
Sun,2024/03/24 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,13,56,4840
Fri,2024/03/08 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,0,36,4841
Mon,2024/03/18 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,230,36,4842
Mon,2024/03/11 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,7,36,4843
Sat,2024/03/23 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,33,36,4844
Sat,2024/03/23 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,18,36,4845
Sun,2024/03/03 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,0,312,36,4846
Sun,2024/03/31 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,114,36,4847
Sun,2024/03/03 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,11,36,4848
Tue,2024/03/26 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,4,36,4849
Fri,2024/03/29 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,67,35,4850
Mon,2024/03/04 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,55,35,4851
Sat,2024/03/02 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,18,35,4852
Sun,2024/03/31 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,195,35,4853
Thu,2024/03/14 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,80,35,4854
