Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Fri,2023/08/17 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,28,2551,219,1939
Mon,2023/08/06 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,16,1888,129,1940
Sun,2023/08/12 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,43,9,1941
Fri,2023/08/17 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,22,1579,281,1942
Mon,2023/08/06 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,13,393,74,1943
Sun,2023/08/12 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,0,638,6,1944
Fri,2023/08/17 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,20,1092,268,1945
Mon,2023/08/06 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,11,582,117,1946
Sun,2023/08/12 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,0,596,3,1947
Fri,2023/08/17 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,19,1745,253,1948
Mon,2023/08/06 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,7,201,37,1949
Mon,2023/08/13 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,88,1305,93,1950
Fri,2023/08/17 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,19,1320,155,1951
Mon,2023/08/06 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,4,458,36,1952
Mon,2023/08/13 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,66,2951,291,1953
Fri,2023/08/17 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,18,767,209,1954
Mon,2023/08/06 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,3,142,14,1955
Mon,2023/08/13 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,59,2348,252,1956
Fri,2023/08/17 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,15,1149,260,1957
Mon,2023/08/06 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,3,71,7,1958
Mon,2023/08/13 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,53,1613,178,1959
Fri,2023/08/17 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,13,1014,169,1960
Mon,2023/08/06 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,2,115,73,1961
Mon,2023/08/13 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,42,2495,74,1962
Fri,2023/08/17 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,12,490,50,1963
Mon,2023/08/06 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,2,330,23,1964
Fri,2023/08/17 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,11,506,111,1965
Mon,2023/08/06 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,0,116,111,1966
Mon,2023/08/13 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,41,2064,116,1967
Fri,2023/08/17 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,7,1295,61,1968
Mon,2023/08/06 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,0,121,25,1969
Mon,2023/08/13 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,36,1431,81,1970
Fri,2023/08/17 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,7,616,38,1971
Mon,2023/08/06 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,0,79,24,1972
Mon,2023/08/13 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,32,3211,179,1973
Fri,2023/08/17 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,6,898,59,1974
Mon,2023/08/06 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,7,4,1975
Mon,2023/08/13 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,28,1278,145,1976
Fri,2023/08/17 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,6,173,14,1977
Tue,2023/08/07 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,68,2896,145,1978
Mon,2023/08/13 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,18,704,88,1979
Fri,2023/08/17 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,2,85,1,1980
Tue,2023/08/07 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,50,3214,154,1981
Mon,2023/08/13 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,17,1264,203,1982
Fri,2023/08/17 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,115,17,1983
Tue,2023/08/07 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,40,1813,109,1984
Mon,2023/08/13 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,16,1386,110,1985
Fri,2023/08/17 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,1,277,1,1986
Tue,2023/08/07 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,38,1591,161,1987
Mon,2023/08/13 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,13,192,37,1988
Fri,2023/08/17 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,81,10,1989
Tue,2023/08/07 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,37,904,146,1990
Mon,2023/08/13 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,9,628,3,1991
Tue,2023/08/07 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,37,2373,118,1992
Mon,2023/08/13 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,8,775,98,1993
Tue,2023/08/07 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,34,3385,135,1994
Mon,2023/08/13 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,7,483,1,1995
Tue,2023/08/07 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,33,2174,146,1996
Mon,2023/08/13 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,4,102,29,1997
Tue,2023/08/07 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,27,863,201,1998
Tue,2023/08/07 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,26,535,180,1999
Tue,2023/08/07 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,25,1048,162,2000
Wed,2023/08/22 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,69,1288,288,2001
Wed,2023/08/22 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,63,2024,289,2002
Wed,2023/08/22 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,50,1081,244,2003
Wed,2023/08/22 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,42,2983,216,2004
Wed,2023/08/22 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,40,1678,274,2005
Wed,2023/08/22 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,40,1965,215,2006
Wed,2023/08/22 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,31,764,335,2007
Wed,2023/08/22 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,28,2520,280,2008
Wed,2023/08/22 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,27,3150,215,2009
Wed,2023/08/22 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,22,1688,241,2010
Wed,2023/08/22 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,14,274,71,2011
Wed,2023/08/22 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,12,1128,164,2012
Wed,2023/08/22 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,11,159,33,2013
Wed,2023/08/22 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,10,1237,199,2014
Wed,2023/08/22 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,9,620,95,2015
Wed,2023/08/22 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,3,163,26,2016
Wed,2023/08/22 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,2,589,103,2017
Wed,2023/08/22 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,2,418,82,2018
Wed,2023/08/22 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,2,367,40,2019
Wed,2023/08/22 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,83,16,2020
Wed,2023/08/22 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,89,12,2021
Wed,2023/08/22 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,8,4,2022
Thu,2023/08/30 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,15,227,93,2023
Wed,2023/08/22 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,0,46,4,2024
Thu,2023/08/23 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,84,2509,228,2025
Thu,2023/08/23 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,55,1497,209,2026
Thu,2023/08/23 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,50,1757,217,2027
Thu,2023/08/23 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,47,1709,221,2028
Thu,2023/08/23 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,46,1494,219,2029
Thu,2023/08/23 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,39,1573,169,2030
Thu,2023/08/23 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,38,1225,260,2031
Thu,2023/08/23 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,35,674,33,2032
Thu,2023/08/23 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,31,2369,138,2033
Thu,2023/08/23 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,23,829,307,2034
Fri,2023/08/03 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,6,635,689,2035
Thu,2023/08/23 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,23,1018,104,2036
Thu,2023/08/23 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,20,1927,98,2037
Thu,2023/08/23 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,12,1132,208,2038
Thu,2023/08/23 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,11,333,83,2039
Thu,2023/08/23 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,10,227,49,2040
Thu,2023/08/23 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,9,214,38,2041
Thu,2023/08/23 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,3,435,39,2042
Thu,2023/08/23 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,3,569,24,2043
Thu,2023/08/23 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,2,137,9,2044
Thu,2023/08/23 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,497,56,2045
Thu,2023/08/23 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,181,32,2046
Thu,2023/08/23 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,0,121,38,2047
Thu,2023/08/23 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,91,13,2048
Thu,2023/08/23 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,11,4,2049
Fri,2023/08/24 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,134,2209,218,2050
Fri,2023/08/24 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,74,1879,207,2051
Fri,2023/08/24 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,57,1531,242,2052
Tue,2023/08/28 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,27,1628,86,2053
Sun,2023/08/26 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,27,648,108,2054
Sun,2023/08/05 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,3,141,269,2055
Wed,2023/08/01 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,8,423,899,2056
Fri,2023/08/24 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,49,2584,155,2057
Thu,2023/08/30 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,15,1658,58,2058
Wed,2023/08/01 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,7,431,1403,2059
Tue,2023/08/28 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,26,2036,117,2060
Sun,2023/08/26 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,22,905,168,2061
Fri,2023/08/03 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,6,348,526,2062
Thu,2023/08/30 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,10,1381,58,2063
Sun,2023/08/05 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,3,521,213,2064
Wed,2023/08/01 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,7,327,1085,2065
Tue,2023/08/28 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,23,1141,114,2066
Sun,2023/08/26 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,22,212,95,2067
Fri,2023/08/03 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,4,498,656,2068
Thu,2023/08/30 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,10,1131,29,2069
Sun,2023/08/05 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,3,50,196,2070
Fri,2023/08/24 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,48,1699,296,2071
Wed,2023/08/01 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,6,66,360,2072
Tue,2023/08/28 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,14,854,191,2073
Sun,2023/08/26 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,18,353,101,2074
Fri,2023/08/03 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,4,198,139,2075
Thu,2023/08/30 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,9,980,215,2076
Sun,2023/08/05 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,1,383,902,2077
Fri,2023/08/24 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,48,1470,277,2078
Wed,2023/08/01 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,6,163,323,2079
Tue,2023/08/28 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,14,293,81,2080
Sun,2023/08/26 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,17,1356,145,2081
Fri,2023/08/03 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,4,45,85,2082
Thu,2023/08/30 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,8,156,35,2083
Sun,2023/08/05 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,1,551,462,2084
Fri,2023/08/24 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,44,1085,189,2085
Wed,2023/08/01 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,5,330,1346,2086
Tue,2023/08/28 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,14,146,47,2087
Sun,2023/08/26 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,16,1266,170,2088
Fri,2023/08/03 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,3,37,212,2089
Thu,2023/08/30 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,7,711,113,2090
Thu,2023/08/30 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,6,129,11,2091
Thu,2023/08/30 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,6,55,3,2092
Thu,2023/08/30 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,3,403,79,2093
Thu,2023/08/30 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,2,202,33,2094
Thu,2023/08/30 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,2,215,29,2095
Thu,2023/08/30 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,453,65,2096
Thu,2023/08/30 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,88,5,2097
Thu,2023/08/30 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,20,4,2098
Tue,2023/07/31 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,25,441,1657,2099
Tue,2023/07/31 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,22,681,2310,2100
Tue,2023/07/31 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,19,675,1751,2101
Tue,2023/07/31 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,18,608,1735,2102
Tue,2023/07/31 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,17,630,2144,2103
Tue,2023/07/31 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,17,493,1226,2104
Tue,2023/07/31 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,15,509,1831,2105
Tue,2023/07/31 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,14,490,1690,2106
Tue,2023/07/31 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,13,637,1508,2107
Tue,2023/07/31 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,13,433,945,2108
Tue,2023/07/31 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,12,396,1555,2109
Tue,2023/07/31 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,10,570,1756,2110
Tue,2023/07/31 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,8,65,324,2111
Tue,2023/07/31 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,6,367,1585,2112
Tue,2023/07/31 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,6,413,787,2113
Tue,2023/07/31 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,193,907,2114
Tue,2023/07/31 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,5,246,587,2115
Tue,2023/07/31 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,5,139,368,2116
Tue,2023/07/31 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,3,99,195,2117
Tue,2023/07/31 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,1,47,181,2118
Tue,2023/07/31 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,55,144,2119
Tue,2023/07/31 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,25,87,2120
Tue,2023/07/31 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,12,77,2121
Tue,2023/07/31 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,32,52,2122
Wed,2023/08/01 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,25,481,1624,2123
Wed,2023/08/01 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,23,680,1844,2124
Wed,2023/08/01 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,18,387,1365,2125
Wed,2023/08/01 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,17,613,1208,2126
Wed,2023/08/01 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,14,288,1107,2127
Wed,2023/08/01 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,13,314,1385,2128
Wed,2023/08/01 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,13,481,1021,2129
Wed,2023/08/01 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,13,348,560,2130
Wed,2023/08/01 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,12,430,1335,2131
Wed,2023/08/01 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,11,198,802,2132
Wed,2023/08/01 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,9,357,1510,2133
Tue,2023/08/28 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,6,669,89,2134
Fri,2023/08/03 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,2,615,707,2135
Sun,2023/08/05 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,639,397,2136
Fri,2023/08/24 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,38,2133,232,2137
Wed,2023/08/01 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,5,428,690,2138
Sun,2023/08/26 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,15,1528,215,2139
Tue,2023/08/28 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,591,56,2140
Fri,2023/08/03 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,2,76,109,2141
Sun,2023/08/05 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,1,107,312,2142
Fri,2023/08/24 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,33,2259,343,2143
Wed,2023/08/01 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,4,58,172,2144
Sun,2023/08/26 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,14,937,197,2145
Tue,2023/08/28 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,5,959,50,2146
Fri,2023/08/03 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,1,159,178,2147
Sun,2023/08/05 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,1,257,166,2148
Fri,2023/08/24 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,33,674,288,2149
Wed,2023/08/01 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,3,131,240,2150
Wed,2023/08/01 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,3,73,90,2151
Wed,2023/08/01 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,2,83,143,2152
Wed,2023/08/01 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,208,147,2153
Wed,2023/08/01 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,78,85,2154
Thu,2023/08/02 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,30,427,1467,2155
Thu,2023/08/02 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,25,435,1409,2156
Thu,2023/08/02 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,23,837,1551,2157
Thu,2023/08/02 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,20,466,1505,2158
Thu,2023/08/02 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,19,715,1848,2159
Thu,2023/08/02 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,18,841,2163,2160
Thu,2023/08/02 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,18,712,1625,2161
Thu,2023/08/02 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,17,416,1521,2162
Thu,2023/08/02 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,16,699,2133,2163
Thu,2023/08/02 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,16,490,1344,2164
Thu,2023/08/02 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,9,84,281,2165
Thu,2023/08/02 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,8,634,1731,2166
Thu,2023/08/02 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,7,233,848,2167
Thu,2023/08/02 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,7,438,593,2168
Thu,2023/08/02 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,4,118,210,2169
Thu,2023/08/02 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,3,493,840,2170
Thu,2023/08/02 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,2,309,422,2171
Thu,2023/08/02 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,2,68,163,2172
Thu,2023/08/02 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,2,80,76,2173
Thu,2023/08/02 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,1,118,287,2174
Thu,2023/08/02 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,1,71,166,2175
Thu,2023/08/02 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,88,102,2176
Thu,2023/08/02 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,365,687,2177
Thu,2023/08/02 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,129,140,2178
Fri,2023/08/03 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,32,699,1925,2179
Fri,2023/08/03 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,25,639,2041,2180
Fri,2023/08/03 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,24,663,2277,2181
Fri,2023/08/03 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,22,667,2163,2182
Fri,2023/08/03 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,20,178,822,2183
Fri,2023/08/03 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,19,369,1624,2184
Fri,2023/08/03 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,18,860,2068,2185
Fri,2023/08/03 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,18,409,1515,2186
Fri,2023/08/03 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,16,512,1789,2187
Fri,2023/08/03 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,14,376,1532,2188
Fri,2023/08/03 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,13,291,805,2189
Fri,2023/08/03 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,9,327,606,2190
Fri,2023/08/03 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,8,47,276,2191
Sun,2023/08/05 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,1,61,155,2192
Tue,2023/08/28 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,3,398,62,2193
Mon,2023/08/06 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,28,580,2077,2194
Sun,2023/08/26 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,13,488,14,2195
Fri,2023/08/24 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,30,1951,250,2196
Tue,2023/08/28 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,3,79,22,2197
Mon,2023/08/06 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,25,400,1399,2198
Sun,2023/08/26 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,9,441,8,2199
Fri,2023/08/24 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,12,140,28,2200
Tue,2023/08/28 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,2,214,65,2201
