Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Fri,2023/12/15 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,8,958,2391,2502
Thu,2023/12/14 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,117,294,1016,2503
Fri,2023/12/15 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,7,299,2166,2504
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,2,475,836,2505
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,2,502,1528,2506
Wed,2023/12/13 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,29,165,2507
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,12,372,132,2508
Thu,2023/12/14 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,185,361,2509
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,99,325,997,2510
Fri,2023/12/15 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,7,1157,2084,2511
Fri,2023/12/15 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,2,150,728,2512
Thu,2023/12/14 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,2,544,1456,2513
Wed,2023/12/13 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,177,156,2514
Thu,2023/12/14 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,12,2248,40,2515
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,209,284,2516
Thu,2023/12/14 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,74,119,1092,2517
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,55,124,1248,2518
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,44,255,852,2519
Thu,2023/12/14 00:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,44,1013,193,2520
Thu,2023/12/14 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,39,389,1021,2521
Thu,2023/12/14 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,36,682,259,2522
Thu,2023/12/14 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,34,101,1082,2523
Thu,2023/12/14 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,34,935,159,2524
Thu,2023/12/14 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,34,437,150,2525
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,29,2778,126,2526
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,26,463,799,2527
Thu,2023/12/14 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,26,1004,226,2528
Thu,2023/12/14 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,26,694,217,2529
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,26,1078,216,2530
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,26,2962,14,2531
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,25,81,89,2532
Thu,2023/12/14 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,25,3174,9,2533
Thu,2023/12/14 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,24,627,138,2534
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,24,81,118,2535
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,24,3255,18,2536
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,23,139,555,2537
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,22,1218,2055,2538
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,21,999,233,2539
Thu,2023/12/14 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,20,1146,2047,2540
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,20,310,866,2541
Thu,2023/12/14 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,20,155,539,2542
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,20,1058,228,2543
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,19,1186,2018,2544
Thu,2023/12/14 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,19,999,1818,2545
Thu,2023/12/14 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,51,834,2546
Thu,2023/12/14 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,19,71,646,2547
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,19,143,630,2548
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,19,963,90,2549
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,18,2367,14,2550
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,17,435,953,2551
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,17,116,466,2552
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,16,918,1933,2553
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,16,49,538,2554
Thu,2023/12/14 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,15,2500,121,2555
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,15,2209,119,2556
Thu,2023/12/14 00:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,14,112,704,2557
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,14,455,166,2558
Thu,2023/12/14 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,2,374,899,2559
Fri,2023/12/15 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,7,629,1554,2560
Wed,2023/12/13 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,18,132,2561
Thu,2023/12/14 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,77,221,2562
Fri,2023/12/15 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,2,474,608,2563
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,11,924,2838,2564
Thu,2023/12/14 00:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,2,114,642,2565
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,7,96,617,2566
Wed,2023/12/13 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,41,115,2567
Thu,2023/12/14 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,211,188,2568
Fri,2023/12/15 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,2,187,194,2569
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,11,397,163,2570
Thu,2023/12/14 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,2,423,587,2571
Fri,2023/12/15 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,7,1141,534,2572
Wed,2023/12/13 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,0,11,114,2573
Thu,2023/12/14 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,68,123,2574
Fri,2023/12/15 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,2,121,121,2575
Fri,2023/12/15 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,2,117,106,2576
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,2,515,73,2577
Fri,2023/12/15 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,2,178,51,2578
Fri,2023/12/15 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,2,1093,50,2579
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,2,740,39,2580
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,2,151,18,2581
Fri,2023/12/15 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,2,157,15,2582
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,2,1217,13,2583
Fri,2023/12/15 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,2,1801,8,2584
Fri,2023/12/15 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,1,32,2175,2585
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,1,746,1594,2586
Fri,2023/12/15 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,1,239,1165,2587
Fri,2023/12/15 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,1,439,803,2588
Fri,2023/12/15 00:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,1,60,751,2589
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,1,159,461,2590
Fri,2023/12/15 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,1,740,419,2591
Fri,2023/12/15 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,1,317,346,2592
Fri,2023/12/15 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,395,237,2593
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,1,45,190,2594
Fri,2023/12/15 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,657,183,2595
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,1,152,155,2596
Fri,2023/12/15 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,1,22,144,2597
Fri,2023/12/15 00:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,1,128,90,2598
Fri,2023/12/15 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,15,68,2599
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,439,59,2600
Fri,2023/12/15 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,1,350,47,2601
Fri,2023/12/15 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,255,42,2602
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,1,1662,38,2603
Fri,2023/12/15 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,68,28,2604
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,1,54,23,2605
Fri,2023/12/15 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,39,16,2606
Fri,2023/12/15 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,1,2,10,2607
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,47,5,2608
Fri,2023/12/15 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,541,556,2609
Fri,2023/12/15 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,547,537,2610
Fri,2023/12/15 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,382,498,2611
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,275,402,2612
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,279,284,2613
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,51,226,2614
Wed,2023/12/13 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,177,93,2615
Thu,2023/12/14 00:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,2,50,470,2616
Fri,2023/12/15 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,7,124,359,2617
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,11,1510,101,2618
Thu,2023/12/14 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,14,89,2619
Wed,2023/12/13 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,46,89,2620
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,2,1065,443,2621
Fri,2023/12/15 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,7,1439,31,2622
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,11,2836,21,2623
Thu,2023/12/14 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,43,72,2624
Wed,2023/12/13 00:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,18,68,2625
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,2,475,312,2626
Fri,2023/12/15 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,6,764,2418,2627
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,10,518,220,2628
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,20,70,2629
Wed,2023/12/13 00:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,51,64,2630
Thu,2023/12/14 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,2,699,248,2631
Fri,2023/12/15 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,6,882,2186,2632
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,9,698,1714,2633
Thu,2023/12/14 00:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,9,33,391,2634
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,9,66,156,2635
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,9,1888,113,2636
Thu,2023/12/14 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,8,444,1656,2637
Thu,2023/12/14 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,8,115,698,2638
Thu,2023/12/14 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,8,100,78,2639
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,8,87,49,2640
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,8,760,5,2641
Thu,2023/12/14 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,7,256,1964,2642
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,7,586,1706,2643
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,7,2173,6,2644
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,6,1031,2280,2645
Thu,2023/12/14 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,6,758,1993,2646
Thu,2023/12/14 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,6,2026,94,2647
Thu,2023/12/14 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,6,1008,63,2648
Thu,2023/12/14 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,6,71,46,2649
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,6,710,39,2650
Thu,2023/12/14 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,1704,36,2651
Thu,2023/12/14 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,6,221,11,2652
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,5,101,910,2653
Thu,2023/12/14 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,5,133,810,2654
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,5,846,74,2655
Thu,2023/12/14 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,5,38,27,2656
Thu,2023/12/14 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,5,870,25,2657
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,5,450,15,2658
Thu,2023/12/14 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,4,526,1910,2659
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,4,676,1643,2660
Thu,2023/12/14 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,4,125,802,2661
Thu,2023/12/14 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,4,659,293,2662
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,4,25,253,2663
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,4,1588,19,2664
Thu,2023/12/14 00:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,4,3367,9,2665
Thu,2023/12/14 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,4,328,9,2666
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,3,700,2250,2667
Thu,2023/12/14 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,3,1033,2219,2668
Thu,2023/12/14 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,3,508,2090,2669
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,3,118,1898,2670
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,6,447,1492,2671
Wed,2023/12/13 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,0,843,60,2672
Thu,2023/12/14 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,2,60,75,2673
Fri,2023/12/15 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,6,351,1078,2674
Wed,2023/12/13 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,9,59,2675
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,2,558,72,2676
Fri,2023/12/15 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,6,263,891,2677
Wed,2023/12/13 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,119,54,2678
Thu,2023/12/14 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,2,13,39,2679
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,32,64,2680
Fri,2023/12/15 00:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,6,32,214,2681
Wed,2023/12/13 00:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,39,52,2682
Thu,2023/12/14 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,2,119,34,2683
Thu,2023/12/14 00:00:00+00,12:00 AM-1:00 AM,Camera 332 Waterfront,0,10,60,2684
Fri,2023/12/15 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,6,2344,164,2685
Wed,2023/12/13 00:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,18,52,2686
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,2,76,19,2687
Thu,2023/12/14 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,23,57,2688
Fri,2023/12/15 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,6,3059,8,2689
Wed,2023/12/13 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,18,51,2690
Thu,2023/12/14 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,2,229,14,2691
Thu,2023/12/14 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,2,51,2692
Thu,2023/12/14 00:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,2,46,2693
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,138,45,2694
Thu,2023/12/14 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,0,831,42,2695
Thu,2023/12/14 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,6,38,2696
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,95,36,2697
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,7,34,2698
Thu,2023/12/14 00:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,91,31,2699
Thu,2023/12/14 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,73,24,2700
Thu,2023/12/14 00:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,7,24,2701
Thu,2023/12/14 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,16,20,2702
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,124,19,2703
Thu,2023/12/14 00:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,0,195,11,2704
Thu,2023/12/14 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,0,109,9,2705
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,52,8,2706
Thu,2023/12/14 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,52,6,2707
Thu,2023/12/14 00:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,25,6,2708
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,25,6,2709
Thu,2023/12/14 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,79,5,2710
Thu,2023/12/14 00:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,33,4,2711
Thu,2023/12/14 00:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,12,4,2712
Thu,2023/12/14 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,4,4,2713
Thu,2023/12/14 00:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,24,3,2714
Thu,2023/12/14 00:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,23,3,2715
Thu,2023/12/14 00:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,21,3,2716
Thu,2023/12/14 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,37,2,2717
Thu,2023/12/14 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,8,2,2718
Thu,2023/12/14 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,21,1,2719
Thu,2023/12/14 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,36,0,2720
Fri,2023/12/15 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,71,171,1126,2721
Fri,2023/12/15 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,64,186,1181,2722
Fri,2023/12/15 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,53,397,1141,2723
Wed,2023/12/13 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,32,44,2724
Thu,2023/12/14 00:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,2,33,8,2725
Fri,2023/12/15 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,5,1043,2088,2726
Wed,2023/12/13 00:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,28,43,2727
Thu,2023/12/14 00:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,1,489,1835,2728
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,5,758,804,2729
Wed,2023/12/13 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,131,36,2730
Thu,2023/12/14 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,1,489,1794,2731
Fri,2023/12/15 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,5,460,626,2732
Wed,2023/12/13 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,37,34,2733
Thu,2023/12/14 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,1,130,1595,2734
Fri,2023/12/15 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,5,1038,488,2735
Wed,2023/12/13 00:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,96,28,2736
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,1,42,771,2737
Fri,2023/12/15 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,5,355,92,2738
Wed,2023/12/13 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,0,259,22,2739
Thu,2023/12/14 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,401,746,2740
Fri,2023/12/15 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,5,238,69,2741
Wed,2023/12/13 00:00:00+00,12:00 AM-1:00 AM,Camera 332 Waterfront,0,5,20,2742
Thu,2023/12/14 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,1,296,507,2743
Fri,2023/12/15 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,5,707,57,2744
Wed,2023/12/13 00:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,0,20,2745
Thu,2023/12/14 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,1,66,408,2746
Fri,2023/12/15 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,5,962,18,2747
Wed,2023/12/13 00:00:00+00,1:00 AM-2:00 AM,Camera 332 Waterfront,0,2,19,2748
Thu,2023/12/14 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,1,49,317,2749
Fri,2023/12/15 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,5,86,2,2750
Wed,2023/12/13 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,0,18,2751
Wed,2023/12/13 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,0,165,17,2752
Wed,2023/12/13 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,36,15,2753
Wed,2023/12/13 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,25,15,2754
Wed,2023/12/13 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,6,15,2755
Wed,2023/12/13 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,3,12,2756
Wed,2023/12/13 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,17,10,2757
Wed,2023/12/13 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,0,6,10,2758
Wed,2023/12/13 00:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,5,10,2759
