Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Thu,2024/02/01 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,232,282,3723
Sun,2024/02/11 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,678,218,3724
Thu,2024/02/22 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,656,280,3725
Thu,2024/02/08 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,15,22,3726
Mon,2024/02/12 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,1,11,35,3727
Mon,2024/02/26 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,1,421,14,3728
Fri,2024/02/02 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,1,340,1,3729
Thu,2024/02/08 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,222,586,3730
Thu,2024/02/29 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,189,7,3731
Tue,2024/02/20 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,275,218,3732
Fri,2024/02/02 00:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,631,276,3733
Mon,2024/02/12 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,415,21,3734
Wed,2024/02/07 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,84,35,3735
Sun,2024/02/18 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,416,14,3736
Mon,2024/02/05 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,19,1,3737
Fri,2024/02/09 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,95,562,3738
Thu,2024/02/29 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,34,7,3739
Thu,2024/02/15 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,215,217,3740
Mon,2024/02/05 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,466,274,3741
Mon,2024/02/19 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,63,21,3742
Wed,2024/02/28 00:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,1,1,35,3743
Mon,2024/02/12 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,326,13,3744
Sat,2024/02/10 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,12,1,3745
Wed,2024/02/21 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,162,559,3746
Tue,2024/02/27 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,147,7,3747
Tue,2024/02/20 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,0,88,215,3748
Fri,2024/02/16 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,156,272,3749
Mon,2024/02/19 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,56,21,3750
Mon,2024/02/19 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,4,34,3751
Sun,2024/02/18 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,1,87,13,3752
Sun,2024/02/25 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,170,1,3753
Fri,2024/02/09 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,0,79,558,3754
Wed,2024/02/07 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,1,642,7,3755
Sun,2024/02/25 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,514,213,3756
Tue,2024/02/27 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,0,306,271,3757
Mon,2024/02/12 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,22,21,3758
Sat,2024/02/10 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,1,842,34,3759
Sun,2024/02/04 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,36,13,3760
Thu,2024/02/01 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,519,1,3761
Sat,2024/02/10 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,0,145,484,3762
Wed,2024/02/14 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,32,7,3763
Thu,2024/02/29 00:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,143,213,3764
Fri,2024/02/02 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,33,270,3765
Sat,2024/02/17 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,217,21,3766
Wed,2024/02/07 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,5,34,3767
Sun,2024/02/18 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,22,13,3768
Thu,2024/02/15 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,51,1,3769
Thu,2024/02/15 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,200,484,3770
Fri,2024/02/09 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,43,6,3771
Mon,2024/02/26 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,367,212,3772
Mon,2024/02/05 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,85,269,3773
Sun,2024/02/11 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,215,21,3774
Wed,2024/02/21 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,1,290,33,3775
Wed,2024/02/21 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,93,33,3776
Wed,2024/02/07 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,79,33,3777
Thu,2024/02/01 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,336,32,3778
Wed,2024/02/28 00:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,1,32,3779
Sat,2024/02/17 00:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,1,23,31,3780
Sun,2024/02/11 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,1,30,31,3781
Tue,2024/02/20 00:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,1,19,31,3782
Mon,2024/02/19 00:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,37,30,3783
Sat,2024/02/24 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,1,7,30,3784
Wed,2024/02/28 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,47,30,3785
Fri,2024/02/16 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,201,29,3786
Fri,2024/02/16 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,63,29,3787
Mon,2024/02/12 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,195,29,3788
Sun,2024/02/18 00:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,1,158,29,3789
Sat,2024/02/03 00:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,1,15,28,3790
Tue,2024/02/20 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,232,28,3791
Wed,2024/02/21 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,277,28,3792
Sat,2024/02/17 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,679,27,3793
Sun,2024/02/18 00:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,724,27,3794
Sun,2024/02/04 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,1,44,27,3795
Fri,2024/02/23 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,50,211,3796
Thu,2024/02/29 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,46,1,3797
Tue,2024/02/13 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,153,474,3798
Sun,2024/02/11 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,1,46,21,3799
Fri,2024/02/16 00:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,4,6,3800
Tue,2024/02/06 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,256,211,3801
Thu,2024/02/15 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,43,1,3802
Tue,2024/02/13 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,36,465,3803
Thu,2024/02/15 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,279,21,3804
Mon,2024/02/05 00:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,258,6,3805
Sun,2024/02/04 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,40,210,3806
Tue,2024/02/13 00:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,4,1,3807
Thu,2024/02/01 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,0,1360,447,3808
Wed,2024/02/21 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,130,21,3809
Mon,2024/02/05 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,148,6,3810
Mon,2024/02/19 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,317,209,3811
Wed,2024/02/14 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,13,1,3812
Wed,2024/02/21 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,1110,443,3813
Fri,2024/02/09 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,240,20,3814
Sat,2024/02/17 00:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,898,6,3815
Sat,2024/02/03 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,0,126,267,3816
Fri,2024/02/16 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,269,208,3817
Fri,2024/02/23 00:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,1,2,0,3818
Fri,2024/02/09 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,80,427,3819
Mon,2024/02/12 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,1,258,20,3820
Sun,2024/02/18 00:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,1,739,6,3821
Sat,2024/02/03 00:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,32,267,3822
Sat,2024/02/24 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,407,203,3823
Thu,2024/02/01 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,45,0,3824
Wed,2024/02/07 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,1189,413,3825
Mon,2024/02/12 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,11,20,3826
Sun,2024/02/04 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,1,288,6,3827
Thu,2024/02/22 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,130,265,3828
Sun,2024/02/04 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,442,203,3829
Tue,2024/02/13 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,33,0,3830
Wed,2024/02/07 00:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,0,474,409,3831
Sat,2024/02/17 00:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,1,554,20,3832
Thu,2024/02/29 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,76,6,3833
Tue,2024/02/20 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,34,6,3834
Fri,2024/02/23 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,451,5,3835
Mon,2024/02/05 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,88,5,3836
Sat,2024/02/10 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,1,106,5,3837
Thu,2024/02/29 00:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,1,351,5,3838
Tue,2024/02/27 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,1,472,5,3839
Wed,2024/02/28 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,1,669,5,3840
Wed,2024/02/28 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,1,207,5,3841
Wed,2024/02/14 00:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,71,5,3842
Wed,2024/02/07 00:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,1,11,5,3843
Fri,2024/02/16 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,160,4,3844
Fri,2024/02/09 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,148,4,3845
Mon,2024/02/12 00:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,1,528,4,3846
Mon,2024/02/19 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,23,4,3847
Sun,2024/02/18 00:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,1,21,4,3848
Thu,2024/02/08 00:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,199,4,3849
Tue,2024/02/13 00:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,1,560,4,3850
Tue,2024/02/27 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,1,445,4,3851
Tue,2024/02/13 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,1,100,4,3852
Tue,2024/02/13 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,30,4,3853
Wed,2024/02/28 00:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,99,4,3854
Wed,2024/02/07 00:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,1,16,4,3855
Fri,2024/02/09 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,1,647,3,3856
Fri,2024/02/02 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,266,3,3857
Fri,2024/02/09 00:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,49,3,3858
Sat,2024/02/17 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,344,3,3859
Sat,2024/02/24 00:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,1,106,3,3860
Sun,2024/02/11 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,289,3,3861
Sun,2024/02/11 00:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,79,261,3862
Wed,2024/02/07 00:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,1,456,0,3863
Sun,2024/02/18 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,76,20,3864
Fri,2024/02/09 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,290,201,3865
Wed,2024/02/21 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,108,250,3866
Wed,2024/02/07 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,45,0,3867
Tue,2024/02/20 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,232,20,3868
Wed,2024/02/14 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,0,2,199,3869
Mon,2024/02/19 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,429,245,3870
Wed,2024/02/21 00:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,30,0,3871
Thu,2024/02/08 00:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,67,19,3872
Sat,2024/02/03 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,241,198,3873
Tue,2024/02/13 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,913,244,3874
Thu,2024/02/08 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,0,665,1777,3875
Thu,2024/02/15 00:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,59,13,3876
Tue,2024/02/20 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,20,19,3877
Wed,2024/02/14 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,95,243,3878
Mon,2024/02/12 00:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,1358,408,3879
Tue,2024/02/13 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,302,196,3880
Tue,2024/02/13 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,0,225,1632,3881
Wed,2024/02/21 00:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,1,8,13,3882
Wed,2024/02/21 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,99,19,3883
Sun,2024/02/25 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,161,241,3884
Sat,2024/02/03 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,840,402,3885
Tue,2024/02/06 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,279,196,3886
Wed,2024/02/28 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,0,2,1598,3887
Fri,2024/02/16 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,154,12,3888
Sat,2024/02/10 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,630,18,3889
Mon,2024/02/12 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,35,239,3890
Sun,2024/02/04 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,0,112,398,3891
Mon,2024/02/12 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,346,195,3892
Wed,2024/02/21 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,200,190,3893
Sun,2024/02/04 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,201,189,3894
Thu,2024/02/29 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,598,189,3895
Sat,2024/02/17 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,43,188,3896
Tue,2024/02/13 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,305,188,3897
Tue,2024/02/06 00:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,274,187,3898
Sun,2024/02/04 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,195,186,3899
Fri,2024/02/16 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,45,184,3900
Thu,2024/02/01 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,297,184,3901
Fri,2024/02/23 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,243,183,3902
Thu,2024/02/22 00:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,28,182,3903
Tue,2024/02/27 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,329,180,3904
Mon,2024/02/12 00:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,32,178,3905
Thu,2024/02/22 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,364,178,3906
Wed,2024/02/14 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,318,178,3907
Sat,2024/02/03 00:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,16,177,3908
Mon,2024/02/12 00:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,0,35,176,3909
Sun,2024/02/11 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,321,175,3910
Sun,2024/02/04 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,0,99,175,3911
Fri,2024/02/02 00:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,39,174,3912
Mon,2024/02/05 00:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,130,173,3913
Mon,2024/02/05 00:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,123,173,3914
Sat,2024/02/24 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,19,18,3915
Mon,2024/02/26 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,0,596,1312,3916
Mon,2024/02/26 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,202,396,3917
Sat,2024/02/17 00:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,154,239,3918
Mon,2024/02/26 00:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,293,12,3919
Thu,2024/02/29 00:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,30,18,3920
Wed,2024/02/21 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,567,1239,3921
Fri,2024/02/23 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,331,394,3922
Sat,2024/02/10 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,98,234,3923
Sat,2024/02/17 00:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,1,499,12,3924
Tue,2024/02/20 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,121,18,3925
Thu,2024/02/08 00:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,0,519,1238,3926
Sun,2024/02/04 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,173,392,3927
Sat,2024/02/10 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,75,232,3928
Sun,2024/02/25 00:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,1,364,12,3929
Wed,2024/02/28 00:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,86,18,3930
Mon,2024/02/26 00:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,0,682,1011,3931
Fri,2024/02/09 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,170,387,3932
Sat,2024/02/17 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,124,231,3933
Thu,2024/02/22 00:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,238,12,3934
Wed,2024/02/07 00:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,10,18,3935
Fri,2024/02/16 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,448,952,3936
Fri,2024/02/02 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,318,384,3937
Sun,2024/02/25 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,64,231,3938
Tue,2024/02/27 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,89,12,3939
Mon,2024/02/26 00:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,39,17,3940
Fri,2024/02/09 00:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,0,32,918,3941
Sun,2024/02/11 00:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,34,384,3942
Mon,2024/02/19 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,454,230,3943
Wed,2024/02/28 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,1,421,12,3944
Sun,2024/02/04 00:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,105,17,3945
Mon,2024/02/12 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,0,286,907,3946
Sat,2024/02/10 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,382,373,3947
Mon,2024/02/26 00:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,55,230,3948
Wed,2024/02/21 00:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,1,122,12,3949
Fri,2024/02/09 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,0,160,890,3950
Fri,2024/02/09 00:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,91,372,3951
Sun,2024/02/11 00:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,0,24,230,3952
Fri,2024/02/09 00:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,181,11,3953
Sun,2024/02/18 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,398,365,3954
Sat,2024/02/10 00:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,672,878,3955
Sun,2024/02/11 00:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,741,229,3956
Sat,2024/02/17 00:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,1,1340,11,3957
Sat,2024/02/03 00:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,305,363,3958
Fri,2024/02/23 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,173,858,3959
Sun,2024/02/04 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,142,229,3960
Sun,2024/02/04 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,1,86,11,3961
Tue,2024/02/27 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,102,363,3962
Tue,2024/02/20 00:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,0,234,838,3963
Mon,2024/02/26 00:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,90,228,3964
Wed,2024/02/14 00:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,24,11,3965
Sun,2024/02/18 00:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,335,358,3966
Fri,2024/02/09 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,0,25,831,3967
Fri,2024/02/09 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,1,660,10,3968
Thu,2024/02/08 00:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,0,21,356,3969
Mon,2024/02/19 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,227,813,3970
Fri,2024/02/02 00:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,1,638,10,3971
Thu,2024/02/15 00:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,0,230,355,3972
Mon,2024/02/05 00:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,148,793,3973
Fri,2024/02/16 00:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,1,3,10,3974
Tue,2024/02/13 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,103,355,3975
Fri,2024/02/23 00:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,521,769,3976
Mon,2024/02/12 00:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,123,10,3977
Fri,2024/02/02 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,0,872,354,3978
Mon,2024/02/05 00:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,354,741,3979
Mon,2024/02/26 00:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,1,100,10,3980
Mon,2024/02/12 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,908,351,3981
Sat,2024/02/17 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,281,10,3982
