Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Tue,2024/09/09 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,51,3,4166
Thu,2024/09/04 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,129,19,4167
Mon,2024/09/15 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,42,165,4168
Fri,2024/09/05 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,309,9,4169
Mon,2024/09/22 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,23,2,4170
Tue,2024/09/02 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,1,337,19,4171
Tue,2024/09/02 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,222,165,4172
Fri,2024/09/12 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,297,9,4173
Sat,2024/09/13 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,139,2,4174
Wed,2024/09/24 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,307,19,4175
Sun,2024/09/14 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,293,163,4176
Fri,2024/09/05 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,259,9,4177
Sun,2024/09/14 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,38,2,4178
Wed,2024/09/10 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,185,19,4179
Mon,2024/09/08 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,27,18,4180
Sat,2024/09/20 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,49,18,4181
Sun,2024/09/14 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,372,18,4182
Thu,2024/09/11 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,206,18,4183
Thu,2024/09/18 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,1,25,18,4184
Wed,2024/09/03 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,1,483,18,4185
Wed,2024/09/10 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,206,18,4186
Mon,2024/09/29 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,49,17,4187
Sat,2024/09/20 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,96,16,4188
Tue,2024/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,12,16,4189
Fri,2024/09/05 23:00:00+00,1:00 AM-2:00 AM,Camera 317 Reform St,1,143,15,4190
Mon,2024/09/22 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,53,15,4191
Sun,2024/08/31 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,1,152,15,4192
Sun,2024/08/31 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,1,36,15,4193
Thu,2024/09/18 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,93,15,4194
Wed,2024/09/24 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,71,15,4195
Thu,2024/09/11 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,416,14,4196
Thu,2024/09/11 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,14,14,4197
Fri,2024/09/05 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,84,13,4198
Thu,2024/09/11 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,231,13,4199
Thu,2024/09/11 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,52,13,4200
Wed,2024/09/03 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,23,13,4201
Sun,2024/08/31 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,26,12,4202
Sun,2024/09/07 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,1,0,12,4203
Tue,2024/09/23 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,89,12,4204
Tue,2024/09/09 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,48,12,4205
Fri,2024/09/12 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,1,107,11,4206
Mon,2024/09/01 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,1,357,11,4207
Mon,2024/09/01 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,86,11,4208
Mon,2024/09/15 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,71,11,4209
Sun,2024/09/21 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,130,221,4210
Sun,2024/09/21 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,33,163,4211
Mon,2024/09/01 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,1,284,9,4212
Sun,2024/09/14 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,11,2,4213
Thu,2024/09/11 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,28,163,4214
Mon,2024/09/01 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,1,154,9,4215
Thu,2024/09/04 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,136,2,4216
Thu,2024/09/04 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,164,162,4217
Mon,2024/09/15 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,68,9,4218
Thu,2024/09/25 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,9,2,4219
Mon,2024/09/01 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,0,35,161,4220
Mon,2024/09/29 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,21,9,4221
Tue,2024/09/09 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,140,2,4222
Sun,2024/09/28 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,0,1122,159,4223
Sun,2024/09/07 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,84,9,4224
Tue,2024/09/16 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,34,2,4225
Tue,2024/09/09 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,18,159,4226
Wed,2024/09/03 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,1,196,9,4227
Tue,2024/09/09 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,13,2,4228
Tue,2024/09/23 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,24,158,4229
Wed,2024/09/03 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,53,9,4230
Wed,2024/09/24 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,1,233,2,4231
Fri,2024/09/26 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,21,157,4232
Mon,2024/09/15 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,1,343,8,4233
Mon,2024/09/29 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,210,1,4234
Mon,2024/09/29 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,115,157,4235
Mon,2024/09/15 23:00:00+00,4:00 AM-5:00 AM,Camera 323 Union Street,1,7,8,4236
Mon,2024/09/15 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,30,1,4237
Tue,2024/09/09 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,269,157,4238
Tue,2024/09/09 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,1,314,8,4239
Mon,2024/09/22 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,25,1,4240
Mon,2024/09/01 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,159,154,4241
Tue,2024/09/16 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,77,8,4242
Sat,2024/09/27 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,327,1,4243
Thu,2024/09/11 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,324,154,4244
Fri,2024/09/12 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,1,115,7,4245
Sat,2024/09/27 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,15,1,4246
Wed,2024/09/24 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,33,154,4247
Fri,2024/09/19 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,58,7,4248
Thu,2024/09/11 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,53,1,4249
Tue,2024/09/09 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,198,153,4250
Mon,2024/09/29 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,247,7,4251
Thu,2024/09/25 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,47,1,4252
Wed,2024/09/10 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,54,153,4253
Sat,2024/09/27 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,1,44,7,4254
Thu,2024/09/18 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,34,1,4255
Sat,2024/09/06 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,13,151,4256
Sun,2024/09/14 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,1,86,7,4257
Wed,2024/09/03 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,140,1,4258
Sun,2024/09/14 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,34,151,4259
Sun,2024/08/31 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,1,53,7,4260
Wed,2024/09/03 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,14,1,4261
Fri,2024/09/19 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,56,150,4262
Wed,2024/09/17 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,78,7,4263
Wed,2024/09/17 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,13,1,4264
Sun,2024/09/21 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,238,149,4265
Mon,2024/09/08 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,117,6,4266
Mon,2024/09/01 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,14,0,4267
Tue,2024/09/23 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,28,149,4268
Mon,2024/09/15 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,1,100,6,4269
Sun,2024/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,1,47,0,4270
Sat,2024/09/20 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,182,148,4271
Mon,2024/09/01 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,1,49,6,4272
Wed,2024/09/17 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,1,3,0,4273
Wed,2024/09/03 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,98,148,4274
Sun,2024/09/14 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,54,6,4275
Fri,2024/09/12 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,0,745,1051,4276
Sun,2024/09/07 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,241,147,4277
Sun,2024/08/31 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,1,23,6,4278
Sun,2024/08/31 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,0,237,825,4279
Sun,2024/08/31 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,119,147,4280
Sun,2024/08/31 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,1,15,6,4281
Sat,2024/09/06 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,0,2,804,4282
Wed,2024/09/03 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,25,147,4283
Thu,2024/09/11 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,1,61,6,4284
Sat,2024/09/06 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,0,290,518,4285
Tue,2024/09/09 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,168,146,4286
Thu,2024/09/04 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,55,6,4287
Wed,2024/09/10 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,297,483,4288
Mon,2024/09/22 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,292,145,4289
Fri,2024/09/26 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,1,80,5,4290
Sat,2024/09/13 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,75,462,4291
Wed,2024/09/24 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,31,145,4292
Fri,2024/09/05 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,76,5,4293
Sun,2024/09/21 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,0,489,459,4294
Fri,2024/09/05 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,311,143,4295
Mon,2024/09/08 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,11,5,4296
Mon,2024/09/01 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,0,108,451,4297
Sat,2024/09/20 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,166,143,4298
Sat,2024/09/27 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,1,294,5,4299
Sun,2024/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,1,440,4300
Sun,2024/09/21 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,37,143,4301
Sat,2024/09/13 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,230,5,4302
Wed,2024/09/24 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,44,142,4303
Sat,2024/09/13 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,1,174,5,4304
Sat,2024/09/20 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,31,141,4305
Sat,2024/09/20 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,1,65,5,4306
Thu,2024/09/18 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,201,440,4307
Tue,2024/09/23 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,20,141,4308
Sun,2024/09/07 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,1,340,5,4309
Tue,2024/09/23 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,18,141,4310
Sun,2024/09/21 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,41,5,4311
Mon,2024/09/15 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,56,220,4312
Sun,2024/08/31 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,1,31,5,4313
Fri,2024/09/19 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,73,219,4314
Sat,2024/09/27 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,62,219,4315
Sun,2024/08/31 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,1,20,5,4316
Sun,2024/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,51,219,4317
Sun,2024/09/21 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,47,219,4318
Wed,2024/09/03 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,83,219,4319
Fri,2024/09/19 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,265,216,4320
Fri,2024/09/19 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,336,215,4321
Sun,2024/09/07 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,0,58,215,4322
Mon,2024/09/29 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,35,213,4323
Mon,2024/09/01 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,31,211,4324
Sun,2024/09/07 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,124,209,4325
Mon,2024/09/08 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,0,271,207,4326
Sat,2024/09/20 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,289,206,4327
Sun,2024/09/21 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,113,205,4328
Sat,2024/09/13 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,599,203,4329
Sun,2024/09/21 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,0,123,203,4330
Mon,2024/09/08 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,32,202,4331
Sat,2024/09/13 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,0,38,199,4332
Sat,2024/09/27 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,424,197,4333
Tue,2024/09/02 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,82,197,4334
Fri,2024/09/12 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,379,196,4335
Sun,2024/09/21 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,42,196,4336
Tue,2024/09/02 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,0,46,196,4337
Sat,2024/09/06 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,212,195,4338
Sat,2024/09/20 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,370,192,4339
Sat,2024/09/27 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,136,191,4340
Wed,2024/09/10 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,53,189,4341
Mon,2024/09/15 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,44,187,4342
Sat,2024/09/20 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,281,184,4343
Tue,2024/09/23 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,380,183,4344
Wed,2024/09/17 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,47,183,4345
Wed,2024/09/03 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,26,183,4346
Thu,2024/09/11 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,57,182,4347
Thu,2024/09/25 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,45,181,4348
Thu,2024/09/18 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,26,180,4349
Thu,2024/09/11 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,385,179,4350
Tue,2024/09/09 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,11,105,4351
Wed,2024/09/10 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,117,105,4352
Wed,2024/09/10 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,28,104,4353
Sun,2024/09/28 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,263,103,4354
Tue,2024/09/02 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,151,103,4355
Tue,2024/09/09 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,15,103,4356
Fri,2024/09/12 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,193,102,4357
Mon,2024/09/22 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,10,102,4358
Sat,2024/09/06 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,46,102,4359
Fri,2024/09/26 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,138,101,4360
Mon,2024/09/08 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,163,101,4361
Mon,2024/09/15 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,72,101,4362
Mon,2024/09/22 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,64,101,4363
Sat,2024/09/06 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,204,101,4364
Sat,2024/09/27 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,128,101,4365
Thu,2024/09/04 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,159,101,4366
Mon,2024/09/01 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,84,100,4367
Thu,2024/09/18 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,21,98,4368
Sun,2024/08/31 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,87,97,4369
Sun,2024/08/31 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,8,97,4370
Fri,2024/09/12 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,17,96,4371
Sat,2024/09/27 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,31,96,4372
Sun,2024/09/21 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,16,96,4373
Mon,2024/09/22 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,149,95,4374
Sat,2024/09/27 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,17,95,4375
Sun,2024/09/14 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,367,95,4376
Sun,2024/09/28 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,53,95,4377
Wed,2024/09/10 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,54,95,4378
Mon,2024/09/08 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,87,94,4379
Tue,2024/09/16 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,126,94,4380
Fri,2024/09/12 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,88,93,4381
Mon,2024/09/15 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,70,93,4382
Sat,2024/09/13 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,74,93,4383
Sun,2024/08/31 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,18,93,4384
Mon,2024/09/08 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,53,92,4385
Sun,2024/09/14 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,186,92,4386
Sun,2024/09/28 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,10,92,4387
Wed,2024/09/17 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,43,92,4388
Fri,2024/09/05 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,47,91,4389
Sun,2024/09/21 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,31,91,4390
Thu,2024/09/18 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,117,91,4391
Tue,2024/09/16 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,13,90,4392
Thu,2024/09/04 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,45,89,4393
Tue,2024/09/23 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,70,89,4394
Wed,2024/09/17 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,104,89,4395
Fri,2024/09/05 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,0,89,88,4396
Sun,2024/09/21 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,23,88,4397
Wed,2024/09/03 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,39,88,4398
Fri,2024/09/12 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,55,87,4399
Fri,2024/09/19 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,49,87,4400
Wed,2024/09/03 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,42,41,4401
Sat,2024/09/27 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,31,40,4402
Wed,2024/09/03 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,91,40,4403
Wed,2024/09/17 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,15,40,4404
Sat,2024/09/06 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,56,39,4405
Sun,2024/09/21 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,13,39,4406
Wed,2024/09/24 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,58,39,4407
Mon,2024/09/29 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,53,38,4408
Sat,2024/09/13 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,41,38,4409
Sun,2024/09/28 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,35,38,4410
Sun,2024/09/21 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,3,38,4411
Tue,2024/09/02 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,58,38,4412
Wed,2024/09/24 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,6,38,4413
Tue,2024/09/23 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,75,37,4414
Thu,2024/09/04 23:00:00+00,11:00 PM-12:00 AM,Camera 323 Union Street,0,286,22,4415
Tue,2024/09/16 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,30,16,4416
Mon,2024/09/01 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,7,30,4417
Sat,2024/09/27 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,44,73,4418
Tue,2024/09/23 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,1,37,4419
Wed,2024/09/03 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,77,37,4420
Fri,2024/09/12 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,17,36,4421
Mon,2024/09/29 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,71,36,4422
Mon,2024/09/08 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,61,36,4423
Thu,2024/09/25 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,141,36,4424
