Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Mon,2023/10/15 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,38,1531,2197,3073
Tue,2023/10/16 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,45,2199,204,3074
Tue,2023/10/16 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,0,6,12,3075
Mon,2023/10/15 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,5,74,1659,3076
Mon,2023/10/15 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,38,986,1578,3077
Tue,2023/10/16 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,44,1446,2630,3078
Tue,2023/10/16 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,0,2,8,3079
Mon,2023/10/15 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,5,300,950,3080
Mon,2023/10/15 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,37,401,865,3081
Mon,2023/10/15 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,36,2643,132,3082
Mon,2023/10/15 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,36,2967,16,3083
Mon,2023/10/15 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,35,469,996,3084
Mon,2023/10/15 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,34,1043,1725,3085
Mon,2023/10/15 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,34,2336,122,3086
Mon,2023/10/15 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,33,2407,162,3087
Mon,2023/10/15 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,31,2301,115,3088
Mon,2023/10/15 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,30,1112,2329,3089
Mon,2023/10/15 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,30,1090,211,3090
Mon,2023/10/15 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,29,817,1632,3091
Mon,2023/10/15 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,28,2304,107,3092
Mon,2023/10/15 23:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,27,314,146,3093
Mon,2023/10/15 23:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,27,170,4,3094
Mon,2023/10/15 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,26,1483,1911,3095
Mon,2023/10/15 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,26,434,813,3096
Mon,2023/10/15 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,26,2747,16,3097
Mon,2023/10/15 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,25,752,1733,3098
Mon,2023/10/15 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,24,1083,103,3099
Mon,2023/10/15 23:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,24,264,6,3100
Mon,2023/10/15 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,23,1124,1859,3101
Mon,2023/10/15 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,23,676,147,3102
Tue,2023/10/16 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,43,2753,223,3103
Tue,2023/10/16 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,1,6,3104
Mon,2023/10/15 23:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,5,69,859,3105
Tue,2023/10/16 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,43,3300,184,3106
Tue,2023/10/16 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,0,31,5,3107
Mon,2023/10/15 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,5,190,726,3108
Tue,2023/10/16 23:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,43,615,17,3109
Tue,2023/10/16 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,21,5,3110
Mon,2023/10/15 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,5,182,602,3111
Tue,2023/10/16 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,42,1182,2522,3112
Tue,2023/10/16 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,5,4,3113
Mon,2023/10/15 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,5,1286,449,3114
Tue,2023/10/16 23:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,42,132,898,3115
Tue,2023/10/16 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,0,3,3116
Mon,2023/10/15 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,5,1420,443,3117
Tue,2023/10/16 23:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,40,192,653,3118
Tue,2023/10/16 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,0,113,2,3119
Mon,2023/10/15 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,5,128,27,3120
Tue,2023/10/16 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,38,484,1220,3121
Tue,2023/10/16 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,52,2,3122
Mon,2023/10/15 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,5,78,17,3123
Tue,2023/10/16 23:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,38,512,149,3124
Tue,2023/10/16 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,74,1,3125
Mon,2023/10/15 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,5,306,10,3126
Tue,2023/10/16 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,36,526,1100,3127
Tue,2023/10/16 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,40,1,3128
Mon,2023/10/15 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,5,651,3,3129
Tue,2023/10/16 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,34,4361,170,3130
Tue,2023/10/16 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,1,1,3131
Mon,2023/10/15 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,5,319,0,3132
Tue,2023/10/16 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,33,1419,2625,3133
Tue,2023/10/16 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,0,1,3134
Mon,2023/10/15 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,4,77,1809,3135
Tue,2023/10/16 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,33,3463,189,3136
Tue,2023/10/16 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,154,0,3137
Mon,2023/10/15 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,4,108,1760,3138
Tue,2023/10/16 23:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,32,303,632,3139
Tue,2023/10/16 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,104,0,3140
Tue,2023/10/16 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,22,0,3141
Tue,2023/10/16 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,16,0,3142
Tue,2023/10/16 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,9,0,3143
Tue,2023/10/16 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,8,0,3144
Wed,2023/10/17 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,50,1810,259,3145
Tue,2023/10/16 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,32,854,166,3146
Mon,2023/10/15 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,4,299,422,3147
Tue,2023/10/16 23:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,32,541,85,3148
Mon,2023/10/15 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,4,749,319,3149
Tue,2023/10/16 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,31,448,1374,3150
Mon,2023/10/15 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,4,56,151,3151
Tue,2023/10/16 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,27,330,635,3152
Mon,2023/10/15 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,4,50,42,3153
Tue,2023/10/16 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,26,1320,2418,3154
Mon,2023/10/15 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,4,763,15,3155
Tue,2023/10/16 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,26,1018,1602,3156
Mon,2023/10/15 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,4,268,12,3157
Tue,2023/10/16 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,26,2648,16,3158
Mon,2023/10/15 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,3,1068,421,3159
Tue,2023/10/16 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,26,2918,13,3160
Mon,2023/10/15 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,3,64,249,3161
Tue,2023/10/16 23:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,25,186,461,3162
Mon,2023/10/15 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,3,398,35,3163
Tue,2023/10/16 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,22,214,991,3164
Mon,2023/10/15 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,3,326,20,3165
Tue,2023/10/16 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,21,683,2481,3166
Mon,2023/10/15 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,3,775,0,3167
Tue,2023/10/16 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,21,165,810,3168
Mon,2023/10/15 23:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,3,20,0,3169
Tue,2023/10/16 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,21,2888,9,3170
Mon,2023/10/15 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,2,81,1792,3171
Tue,2023/10/16 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,20,1051,1964,3172
Mon,2023/10/15 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,2,45,1728,3173
Tue,2023/10/16 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,20,1125,1225,3174
Mon,2023/10/15 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,2,158,793,3175
Tue,2023/10/16 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,19,778,2050,3176
Mon,2023/10/15 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,2,365,211,3177
Tue,2023/10/16 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,19,601,1659,3178
Mon,2023/10/15 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,2,21,173,3179
Tue,2023/10/16 23:00:00+00,7:00 AM-8:00 AM,Camera 332 Waterfront,19,71,960,3180
Mon,2023/10/15 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,2,65,149,3181
Tue,2023/10/16 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,106,784,3182
Mon,2023/10/15 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,2,45,131,3183
Mon,2023/10/15 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,2,9,93,3184
Mon,2023/10/15 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,2,30,54,3185
Mon,2023/10/15 23:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,2,133,38,3186
Mon,2023/10/15 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,2,50,37,3187
Mon,2023/10/15 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,2,1523,13,3188
Mon,2023/10/15 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,1,65,1488,3189
Mon,2023/10/15 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,270,610,3190
Mon,2023/10/15 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,1,655,414,3191
Mon,2023/10/15 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,1,111,212,3192
Mon,2023/10/15 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,41,208,3193
Mon,2023/10/15 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,1,39,207,3194
Mon,2023/10/15 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,1,49,201,3195
Mon,2023/10/15 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,1,355,170,3196
Mon,2023/10/15 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,327,160,3197
Mon,2023/10/15 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,1,48,146,3198
Mon,2023/10/15 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,1,213,129,3199
Mon,2023/10/15 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,1,143,50,3200
Wed,2023/10/17 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,18,1,3201
Thu,2023/10/18 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,12,30,202,3202
Wed,2023/10/17 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,22,0,3203
Thu,2023/10/18 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,0,7,186,3204
Thu,2023/10/18 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,11,11,619,3205
Wed,2023/10/17 23:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,35,230,3206
Wed,2023/10/17 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,4,468,359,3207
Thu,2023/10/18 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,63,183,3208
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,11,709,6,3209
Wed,2023/10/17 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,43,156,3210
Wed,2023/10/17 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,4,715,343,3211
Thu,2023/10/18 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,0,404,180,3212
Thu,2023/10/18 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,11,844,4,3213
Wed,2023/10/17 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,0,116,149,3214
Wed,2023/10/17 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,4,50,292,3215
Thu,2023/10/18 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,0,373,161,3216
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,10,560,1702,3217
Wed,2023/10/17 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,36,147,3218
Wed,2023/10/17 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,4,214,227,3219
Thu,2023/10/18 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,0,4,151,3220
Thu,2023/10/18 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,10,1260,256,3221
Wed,2023/10/17 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,178,124,3222
Wed,2023/10/17 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,4,190,136,3223
Thu,2023/10/18 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,0,66,139,3224
Thu,2023/10/18 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,10,947,210,3225
Wed,2023/10/17 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,460,112,3226
Wed,2023/10/17 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,4,190,8,3227
Thu,2023/10/18 23:00:00+00,6:00 AM-7:00 AM,Camera 332 Waterfront,0,3,130,3228
Thu,2023/10/18 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,10,19,120,3229
Wed,2023/10/17 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,0,17,109,3230
Wed,2023/10/17 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,4,772,2,3231
Thu,2023/10/18 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,0,491,126,3232
Thu,2023/10/18 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,10,885,9,3233
Wed,2023/10/17 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,36,76,3234
Wed,2023/10/17 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,3,268,1270,3235
Thu,2023/10/18 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,0,91,112,3236
Thu,2023/10/18 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,9,450,1409,3237
Wed,2023/10/17 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,27,75,3238
Wed,2023/10/17 23:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,3,121,598,3239
Thu,2023/10/18 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,0,7,112,3240
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,9,471,1292,3241
Wed,2023/10/17 23:00:00+00,4:00 AM-5:00 AM,Camera 328 South Marketgait,0,4,74,3242
Wed,2023/10/17 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,3,346,550,3243
Thu,2023/10/18 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,36,91,3244
Thu,2023/10/18 23:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,9,356,99,3245
Wed,2023/10/17 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,0,13,65,3246
Wed,2023/10/17 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,3,327,235,3247
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,0,11,73,3248
Thu,2023/10/18 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,8,445,1368,3249
Wed,2023/10/17 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,7,56,3250
Wed,2023/10/17 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,3,242,89,3251
Thu,2023/10/18 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,0,2,72,3252
Thu,2023/10/18 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,8,211,546,3253
Wed,2023/10/17 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,2,47,3254
Wed,2023/10/17 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,3,5,46,3255
Thu,2023/10/18 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,0,2,72,3256
Thu,2023/10/18 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,8,761,22,3257
Wed,2023/10/17 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,0,6,45,3258
Wed,2023/10/17 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,3,996,19,3259
Thu,2023/10/18 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,29,69,3260
Thu,2023/10/18 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,8,611,13,3261
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,7,11,593,3262
Thu,2023/10/18 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,7,776,3,3263
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,6,39,777,3264
Thu,2023/10/18 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,6,39,480,3265
Thu,2023/10/18 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,6,642,10,3266
Thu,2023/10/18 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,5,270,774,3267
Thu,2023/10/18 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,5,78,675,3268
Thu,2023/10/18 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,5,840,205,3269
Thu,2023/10/18 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,5,368,173,3270
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,5,681,136,3271
Thu,2023/10/18 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,5,109,77,3272
Thu,2023/10/18 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,4,47,711,3273
Thu,2023/10/18 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,4,44,212,3274
Thu,2023/10/18 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,4,30,206,3275
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,4,768,183,3276
Thu,2023/10/18 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,4,101,70,3277
Thu,2023/10/18 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,4,12,68,3278
Thu,2023/10/18 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,4,86,31,3279
Thu,2023/10/18 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,3,143,2044,3280
Thu,2023/10/18 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,3,427,1384,3281
Thu,2023/10/18 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,3,292,1338,3282
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,3,283,413,3283
Thu,2023/10/18 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,68,400,3284
Thu,2023/10/18 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,3,9,325,3285
Thu,2023/10/18 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,3,37,268,3286
Thu,2023/10/18 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,3,580,42,3287
Thu,2023/10/18 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,3,3,26,3288
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,3,345,15,3289
Thu,2023/10/18 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,3,697,8,3290
Thu,2023/10/18 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,3,169,6,3291
Thu,2023/10/18 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,2,361,1348,3292
Thu,2023/10/18 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,2,249,1192,3293
Thu,2023/10/18 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,2,274,1077,3294
Thu,2023/10/18 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,2,164,370,3295
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,0,14,69,3296
Thu,2023/10/18 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,20,68,3297
Thu,2023/10/18 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,26,66,3298
Thu,2023/10/18 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,0,0,59,3299
Thu,2023/10/18 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,0,3,58,3300
Thu,2023/10/18 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,7,50,3301
Thu,2023/10/18 23:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,0,10,47,3302
Thu,2023/10/18 23:00:00+00,5:00 AM-6:00 AM,Camera 332 Waterfront,0,1,44,3303
Thu,2023/10/18 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,111,33,3304
Thu,2023/10/18 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,19,33,3305
Thu,2023/10/18 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,0,81,28,3306
Thu,2023/10/18 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,0,248,23,3307
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,0,7,21,3308
Thu,2023/10/18 23:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,0,21,3309
Thu,2023/10/18 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,0,138,19,3310
Thu,2023/10/18 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,0,0,18,3311
Thu,2023/10/18 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,33,17,3312
Thu,2023/10/18 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,0,0,15,3313
Thu,2023/10/18 23:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,0,13,14,3314
Thu,2023/10/18 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,0,14,3315
Thu,2023/10/18 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,0,221,13,3316
Thu,2023/10/18 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,0,142,11,3317
Thu,2023/10/18 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,0,85,10,3318
Thu,2023/10/18 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,7,10,3319
Thu,2023/10/18 23:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,0,1,9,3320
Thu,2023/10/18 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,0,97,8,3321
Thu,2023/10/18 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,0,58,8,3322
Thu,2023/10/18 23:00:00+00,7:00 AM-8:00 AM,Camera 323 Union Street,0,20,8,3323
Thu,2023/10/18 23:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,9,8,3324
Thu,2023/10/18 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,0,10,7,3325
Thu,2023/10/18 23:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,2,7,3326
Thu,2023/10/18 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,1,7,3327
Thu,2023/10/18 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,0,43,6,3328
Thu,2023/10/18 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,0,0,6,3329
Thu,2023/10/18 23:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,0,10,5,3330
